name,adname,type,rating,cost
洞庭3000里·乡野湖南菜,上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,98
沈厨臭 鳜鱼·山野徽州土菜(阿里亲橙里店),余杭区,餐饮服务;中餐厅;中餐厅,4.5,98
新疆一只羊烧烤(景秋公寓店),上城区,餐饮服务;中餐厅;中餐厅,4.5,98
老四川平头酸菜鱼(衙前店),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.5,99
Muen慕恩艺术.生日.聚会餐厅,拱墅区,餐饮服务;外国餐厅;西餐厅(综合风味),4.5,99
久旦·鲜串烧鸟(华家池店),上城区,餐饮服务;中餐厅;中餐厅,4.5,100
三两好友深夜食堂富阳店·小龙虾·焗海鲜·烤乳猪,富阳区,餐饮服务;中餐厅;中餐厅,4.5,100
今日川菜龙虾馆(贵创广场店),萧山区,餐饮服务;中餐厅;四川菜(川菜),4.5,102
重庆佬陈龙虾馆,萧山区,餐饮服务;中餐厅;海鲜酒楼,4.5,103
楼外楼(城市阳台店),上城区,餐饮服务;中餐厅;中餐厅,4.5,104
gege blue青田西餐大师(龙湖杭州金沙天街店),钱塘区,餐饮服务;外国餐厅;西餐厅(综合风味),4.5,104
炙烤拾光烧烤 烤鱼 小龙虾(西投云潮中心店),西湖区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,105
鳗本家鳗鱼饭·烧鸟(西湖店),上城区,餐饮服务;外国餐厅;日本料理,4.5,108
大郎烧烤海鲜大排档(凯旋路店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,109
晓叁月·生日下午茶约会·西餐融合菜,临平区,餐饮服务;餐饮相关场所;餐饮相关,4.5,109
兄弟龙虾(金家渡总店),余杭区,餐饮服务;中餐厅;海鲜酒楼,4.5,109
可爸海鲜小龙虾大闸蟹(萧山店No5),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.5,109
快点小龙虾大闸蟹(信义坊店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.5,110
喜禄顺德菜(西湖天地店),上城区,餐饮服务;中餐厅;中餐厅,4.5,111
永聚烤吧(太平门直街店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,111
鸟巢·烧鸟YaKiToRi炭火刺身小酒馆,滨江区,餐饮服务;外国餐厅;日本料理,4.5,113
醉盏堂烧烤海鲜小龙虾,余杭区,餐饮服务;中餐厅;中餐厅,4.5,114
望江门小龙虾(胜利河美食街店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.5,115
怪圣龙虾(滨江总店曾用名怪怪龙虾),滨江区,餐饮服务;中餐厅;中餐厅,4.5,117
鸟剑居酒屋(五福天虹店),上城区,餐饮服务;外国餐厅;日本料理,4.5,118
喜禄顺德小馆(金沙天街店),钱塘区,餐饮服务;中餐厅;广东菜(粤菜),4.5,118
南马道斑鱼鲜火锅(杭州来福士中心店),上城区,餐饮服务;中餐厅;火锅店,4.5,120
厚贞日式烧肉(杭州来福士中心店),上城区,餐饮服务;外国餐厅;日本料理,4.5,123
LAURA BERGAMO罗拉意大利餐厅,上城区,餐饮服务;外国餐厅;西餐厅(综合风味),4.5,128
永聚烤吧盱眙龙虾,上城区,餐饮服务;中餐厅;中餐厅,4.5,128
七欣天(杭州庆春路越都荟店),上城区,餐饮服务;中餐厅;火锅店,4.5,129
叁念SANNIAN西餐厅(杭州临平inPARK店),临平区,餐饮服务;餐饮相关场所;餐饮相关,4.5,129
虾蟹工坊龙虾馆(阅城新座店),拱墅区,餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;特色/地方风味餐厅,4.5,130
川味观Manana·川渝火锅(湖滨in77店),上城区,餐饮服务;中餐厅;火锅店,4.5,131
潮Marée·潮州菜(杭州万象城店),上城区,餐饮服务;中餐厅;中餐厅,4.5,137
一和幸寿喜烧(工联CC店),上城区,餐饮服务;外国餐厅;日本料理,4.5,142
黑柴山烤房,滨江区,餐饮服务;中餐厅;中餐厅,4.5,148
小南门阿坤龙虾馆(义蓬旗舰店),钱塘区,餐饮服务;中餐厅;海鲜酒楼,4.5,148
藏山海·炭火烧肉放题(来福士店),上城区,餐饮服务;中餐厅;中餐厅,4.5,195
黑牛的店(杭州万象城店),上城区,餐饮服务;外国餐厅;日本料理,4.5,253
东富酒家(黄龙店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,489
