name,adname,type,rating,cost
戒指龙虾·小龙虾·烧烤(九堡格畈店),上城区,餐饮服务;中餐厅;中餐厅,4.6,80
朱小喜龙虾馆(金莱店),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.6,80
堂前屋后·开化山里菜(凯旋店),上城区,餐饮服务;中餐厅;中餐厅,4.6,81
吴记·寻味江南,上城区,餐饮服务;中餐厅;中餐厅,4.6,81
小红砂锅(三根桥店),富阳区,餐饮服务;中餐厅;中餐厅,4.6,81
蚂蚁洞烤肉料理(杭州亚奥万象天地店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,81
木屋烧烤(江干天虹店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,82
蚝当家·海鲜龙虾烧烤(文二路店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,82
瑔记·台州小馆·小龙虾(杭州首店),余杭区,餐饮服务;中餐厅;中餐厅,4.6,82
胖哥俩肉蟹煲(杭州天虹店),上城区,餐饮服务;快餐厅;肯德基,4.6,83
匠小灶·江浙菜(西湖·定安路店),上城区,餐饮服务;中餐厅;中餐厅,4.6,83
小舅妈社区老火锅(滨江天街店),滨江区,餐饮服务;中餐厅;火锅店,4.6,83
柴米夫妻老川菜·小龙虾(华中路店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,83
肉肉大米(杭州万象城店),上城区,餐饮服务;外国餐厅;日本料理,4.6,84
狐狸爱上椰子鸡(上城天虹店),上城区,餐饮服务;中餐厅;火锅店,4.6,84
一峤·Singapore浓汤蝦面,萧山区,餐饮服务;中餐厅;中餐厅,4.6,84
牛小花秘制炭火烤牛肉(新塘路景芳店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,84
厨创东北小酒馆(EFC新店),余杭区,餐饮服务;中餐厅;东北菜,4.6,84
寄畅興·百年蟹黄面·非遗杭帮菜(西湖庭院景观店),上城区,餐饮服务;中餐厅;中餐厅,4.6,85
王翁记石锅翅·乳鸽专门店,上城区,餐饮服务;快餐厅;快餐厅,4.6,85
徽姐姐徽菜·臭鳜鱼(潮王路店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,85
焰请烤肉铺子(杭州天虹购物中心店),上城区,餐饮服务;中餐厅;中餐厅,4.6,85
三两好友深夜食堂小龙虾·烤乳猪·罗氏虾(滨江店),滨江区,餐饮服务;中餐厅;中餐厅,4.6,85
山葵村烤肉(滨江星光大道店),滨江区,餐饮服务;外国餐厅;外国餐厅,4.6,85
李氏龙虾烧烤烤鱼(缔逸城商业街店),余杭区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,85
江浙荟(杭州湖滨in77店),上城区,餐饮服务;中餐厅;中餐厅,4.6,86
洞庭3000里·乡野湖南菜(杭州中心店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,86
凯旋烧烤(建国北路),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,86
很久以前羊肉串(杭州来福士店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,87
苏小蟹·蟹黄面(西溪湿地博物馆店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,87
小杨小黄鱼超人龙虾(景芳店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,87
蛙小侠(银隆B座店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,88
大鱼徽州·皖南家宴(文二店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,88
马氏脉舟东北清真菜(文一路店),西湖区,餐饮服务;餐饮相关场所;餐饮相关,4.6,88
李百蟹·湖景蟹黄面·望湖楼(西湖断桥店),西湖区,餐饮服务;中餐厅;海鲜酒楼,4.6,88
凹凹板正一把串·深夜食堂,拱墅区,餐饮服务;中餐厅;中餐厅,4.6,88
品蝦居小龙虾大闸蟹,拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.6,88
小马烧烤,上城区,餐饮服务;中餐厅;中餐厅,4.6,89
福临潮汕牛档·鲜烤牛肉·沙茶火锅·牛腩饭·烧烤,萧山区,餐饮服务;中餐厅;中餐厅,4.6,89
光头龙虾(丁桥店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.6,89
小南门龙虾(天润店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.6,89
味舵主重庆火锅(明星路店),萧山区,餐饮服务;中餐厅;火锅店,4.6,90
潮汕叶记鲜牛肉火锅(华星时代广场店),西湖区,餐饮服务;中餐厅;火锅店,4.6,90
肥猫·小龙虾·鲜货烧烤·炒菜大排档(杭州滨江区),滨江区,餐饮服务;中餐厅;中餐厅,4.6,90
鹤之乡·齐齐哈尔烤肉(秋涛路店),上城区,餐饮服务;中餐厅;中餐厅,4.6,91
费大厨辣椒炒肉(金沙天街店),钱塘区,餐饮服务;中餐厅;中餐厅,4.6,91
黄记老厨·传统杭帮菜(清泰街店),上城区,餐饮服务;中餐厅;浙江菜,4.6,92
张笨笨四川火锅(滨江天街店),滨江区,餐饮服务;中餐厅;火锅店,4.6,92
舟舢海鲜小馆·舟山小海鲜(西湖店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.6,92
不老里·杭州本地菜(西湖长生路店),上城区,餐饮服务;中餐厅;浙江菜,4.6,93
小笨鸡潮汕煲店(杭州首店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,93
趣东北齐齐哈尔家庭烤肉,拱墅区,餐饮服务;中餐厅;中餐厅,4.6,93
COMMUNE幻师(杭州湖滨in77店),上城区,体育休闲服务;娱乐场所;酒吧|餐饮服务;中餐厅;中餐厅,4.6,93
蒲记·潮州夜档(凤起东路店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,94
阿盼鱼捞·斑鱼海鲜粥火锅·南国传承(杭州湖滨in77B区店),上城区,餐饮服务;中餐厅;火锅店,4.6,94
望江门小龙虾(西湖店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.6,94
望江门小龙虾·烧烤(杭州总店),上城区,餐饮服务;中餐厅;中餐厅,4.6,95
四灶儿·地道杭帮菜(鼓楼1店),上城区,餐饮服务;中餐厅;中餐厅,4.6,95
玺炖·中国铁锅炖(亚奥万象天地店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,95
舞麦UMAI日本料理(中山北路店),拱墅区,餐饮服务;外国餐厅;日本料理,4.6,95
八壶西餐·CLUB,萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.6,95
Moss苔藓·创意融合料理,富阳区,餐饮服务;中餐厅;中餐厅,4.6,95
东北主烤官·老七龙虾(中豪五星国际店),上城区,餐饮服务;中餐厅;中餐厅,4.6,95
撒椒川念餐厅(转江街店),西湖区,餐饮服务;中餐厅;四川菜(川菜),4.6,96
竹村·烧鸟居酒屋(联合中心店),萧山区,餐饮服务;外国餐厅;日本料理,4.6,96
马大虾小龙虾(余杭店)杭城十星级大排档,余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.6,96
戒指龙虾·小龙虾·烧烤(天城东路店),钱塘区,餐饮服务;餐饮相关场所;餐饮相关,4.6,96
杭百味·湖景杭帮菜(西湖店),上城区,餐饮服务;中餐厅;浙江菜,4.6,97
潮味鲜·鱼生虾生(黄姑山路店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,97
和家轩顺德菜(朝晖店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,97
三两好友深夜食堂(萧山万象汇店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,97
舟舢海鲜小馆·舟山小海鲜(钱江新城店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.6,98
江南驿·二十余年创意杭帮味(运河店),拱墅区,餐饮服务;中餐厅;综合酒楼,4.6,98
容桂婆·顺德排档(杭州首店),余杭区,餐饮服务;中餐厅;中餐厅,4.6,98
沈厨臭鳜鱼·山野徽州土菜(高德置地店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.6,98
萍姐火锅(天阳·明珠商业中心店),上城区,餐饮服务;中餐厅;火锅店,4.6,98
1987熬夜烧烤,上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,98
Fun.d方地餐厅,拱墅区,餐饮服务;中餐厅;中餐厅,4.6,98
马鸿兴·川小馆(杭州总店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,99
渔湘记本地特色鱼头馆,淳安县,餐饮服务;中餐厅;中餐厅,4.6,99
大川日本料理·深夜居酒屋(龙湖滨江天街),滨江区,餐饮服务;外国餐厅;日本料理,4.6,99
大川日本料理·烧鸟居酒屋(萧山加州阳光店),萧山区,餐饮服务;外国餐厅;日本料理,4.6,99
Patechin·窑炉披萨·西餐(杭州临平inPARK店),临平区,餐饮服务;外国餐厅;西餐厅(综合风味),4.6,99
国滨家宴·新味萧山菜(滨江店),滨江区,餐饮服务;中餐厅;中餐厅,4.6,100
薛飘飘火锅,滨江区,餐饮服务;中餐厅;火锅店,4.6,100
滨寿司(龙湖滨江天街店),滨江区,餐饮服务;外国餐厅;日本料理,4.6,100
俄士厨房(杭州城西银泰城店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.6,100
台舟半岛·台州菜·小海鲜(临平店),临平区,餐饮服务;餐饮相关场所;餐饮相关,4.6,100
昙花庵路(蜜雪冰城店),上城区,餐饮服务;冷饮店;冷饮店,4.5,7
瑞幸咖啡(迪凯国际店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,13
弯湾·爱生活茶饮铺(金牛坊店),上城区,餐饮服务;冷饮店;冷饮店,4.5,13
新丰小吃(太平门直街分店),上城区,餐饮服务;中餐厅;中餐厅,4.5,17
新丰小吃(高银街分店),上城区,餐饮服务;快餐厅;快餐厅,4.5,18
麦当劳(星耀中心店),滨江区,餐饮服务;快餐厅;麦当劳,4.5,20
麦当劳(杭州三里亭),上城区,餐饮服务;快餐厅;麦当劳,4.5,20
麦当劳(杭州莲荷里店),滨江区,餐饮服务;快餐厅;麦当劳,4.5,21
刘记私房菜(七贤郡店),余杭区,餐饮服务;中餐厅;中餐厅,4.5,22
一家咖啡(近江一园店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,23
麦当劳(下城区行政服务中心),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.5,23
三毛烤鸡(景芳店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,24
Ora Coffee 杭州来福士店,上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,24
鸟鸟私房面(来福士臻选店),上城区,餐饮服务;中餐厅;中餐厅,4.5,25
德克士(滨江儿保店),滨江区,餐饮服务;快餐厅;快餐厅,4.5,25
麦当劳(保利中心店),上城区,餐饮服务;快餐厅;麦当劳,4.5,26
麦当劳(杭州西湖东坡酒店店),上城区,餐饮服务;快餐厅;麦当劳,4.5,26
肯德基(杭州之翼店),上城区,餐饮服务;快餐厅;肯德基,4.5,26
麦当劳(杭州高德置地广场餐厅),上城区,餐饮服务;快餐厅;快餐厅,4.5,27
汉堡王(杭州宁城大厦),萧山区,餐饮服务;快餐厅;快餐厅,4.5,27
麦当劳(碧桂园·深蓝国际店),萧山区,餐饮服务;快餐厅;麦当劳,4.5,28
老安徽砂锅(新民街店),临安区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,28
Tims咖啡(501城市广场店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,28
朝山茶食,上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,28
麦当劳(杭州庆春路第二餐厅),拱墅区,餐饮服务;快餐厅;麦当劳,4.5,28
麦当劳(杭州萧山京港国际店),萧山区,餐饮服务;快餐厅;麦当劳,4.5,28
麦当劳(朝晖餐厅),拱墅区,餐饮服务;快餐厅;麦当劳,4.5,28
云屉记东北蒸饺菜馆,滨江区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,29
M Stand(杭州大厦501城市广场POP UP店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,29
麦当劳(杭州萧山平澜路餐厅),萧山区,餐饮服务;快餐厅;麦当劳,4.5,29
云姐东北蒸饺菜馆,滨江区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,30
星巴克咖啡(杭州优托邦时光1F2F),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30
星巴克(迪凯银座店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30
星巴克臻选杭州万象城店,上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30
星巴克臻选(庆春银泰百货店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30
星巴克(中纺中心服装城店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30
中原一大碗(湖滨店),上城区,餐饮服务;快餐厅;快餐厅,4.5,30
麦当劳(朝龙汇D+PARK店),萧山区,餐饮服务;快餐厅;麦当劳,4.5,30
肯德基(杭州永安店),上城区,餐饮服务;快餐厅;肯德基,4.5,30
麦当劳(映霞璟庭店),上城区,餐饮服务;快餐厅;麦当劳,4.5,31
肯德基(天成店),上城区,餐饮服务;快餐厅;肯德基,4.5,31
麦当劳(悦坊商场店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,32
麦当劳(杭州城投大厦店),上城区,餐饮服务;快餐厅;麦当劳,4.5,32
麦当劳(西湖文化广场店),拱墅区,餐饮服务;快餐厅;麦当劳,4.5,32
肯德基(中赢国际店),滨江区,餐饮服务;快餐厅;肯德基,4.5,32
肯德基(杭州复兴店),上城区,餐饮服务;快餐厅;肯德基,4.5,32
麦当劳(杭州拱墅区和平大厦),拱墅区,餐饮服务;快餐厅;麦当劳,4.5,32
肯德基(庆春店),拱墅区,餐饮服务;快餐厅;肯德基,4.5,33
麦当劳(三花国际大厦店),上城区,餐饮服务;快餐厅;快餐厅,4.5,33
肯德基(新塘世纪联华店),上城区,餐饮服务;快餐厅;肯德基,4.5,34
山崎家Curry咖喱食堂(奥体银泰店),滨江区,餐饮服务;外国餐厅;日本料理,4.5,34
麦当劳(钱江新城迪凯银座),上城区,餐饮服务;快餐厅;麦当劳,4.5,35
酉今·台粤小食堂(RESIMPLE萧山万象汇店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,35
原香木桶饭川湘菜馆(萧山万象汇店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,35
舟山海鲜烧烤(杭州总店),上城区,餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;火锅店,4.5,35
肯德基(星光店),滨江区,餐饮服务;快餐厅;肯德基,4.5,35
肯德基(杭州武林服饰城店),拱墅区,餐饮服务;快餐厅;肯德基,4.5,35
肯德基(杭州湖滨店),上城区,餐饮服务;快餐厅;肯德基,4.5,36
皖北囍阿婆地锅鸡,临安区,餐饮服务;中餐厅;中餐厅,4.5,37
王繁星面馆(杭州万象城店),上城区,餐饮服务;中餐厅;中餐厅,4.5,38
顺德干蒸菜砂锅粥,萧山区,餐饮服务;中餐厅;中餐厅,4.5,38
肯德基(杭州断桥店),西湖区,餐饮服务;快餐厅;肯德基,4.5,38
故里百味药膳鸡(杭州总店),上城区,餐饮服务;中餐厅;中餐厅,4.5,39
STAY COFFEE(月季公寓店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,39
高粱屯东北铁锅炖,余杭区,餐饮服务;中餐厅;东北菜,4.5,40
胖子烧烤(长明寺巷店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,41
born.coffee(三堡家园南区店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,42
老阚东北铁锅炖(中茵大厦店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,43
兰湘子·湘菜小炒(杭州萧山银泰店),萧山区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,44
滋啦灶东北菜,萧山区,餐饮服务;中餐厅;中餐厅,4.5,45
锅武林·地锅鸡·东北烧烤小酒馆(长龙路乐创城店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.5,46
萨莉亚意式餐厅(龙湖杭州西溪天街店),西湖区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,46
阿炳爆鳝面(清河坊历史文化特色街区店),上城区,餐饮服务;快餐厅;快餐厅,4.5,46
必胜客(杭州解百店),上城区,餐饮服务;快餐厅;必胜客,4.5,46
孔岳冒菜(高德置地店),上城区,餐饮服务;中餐厅;中餐厅,4.5,47
湘先生米小姐(EFC LIVE欧美广场店),余杭区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,47
举炊·寻湘记·湖南菜(大象城店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,47
湘先生米小姐(杭州七堡花园城店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,47
如意餐馆(万向路店货真价实店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,47
小拜年锅包肉,上城区,餐饮服务;中餐厅;中餐厅,4.5,47
彭兜兜.地道湖南土菜.烧烤.小龙虾(仓南里MEET636店),余杭区,餐饮服务;中餐厅;中餐厅,4.5,47
% Arabica阿拉比卡咖啡(万象城店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,48
糊妞靓姐顺德干蒸菜(美塘店),余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.5,49
湘先生米小姐湖南小炒(古墩路印象城店),西湖区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,50
年年不忘下饭菜(滨江宝龙店),滨江区,餐饮服务;中餐厅;中餐厅,4.5,50
厨创东北大厨(杭州大厦501店),上城区,餐饮服务;中餐厅;中餐厅,4.5,50
鱼生有饭·生鱼饭(杭州首店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,50
皖宴地锅鸡·地锅鱼,临平区,餐饮服务;中餐厅;中餐厅,4.5,51
裕莲茶楼(杭州万象城店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,51
绿茶餐厅(杭州西湖文化广场店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,52
湘先生米小姐(亲橙里购物中心店),余杭区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,52
老六小炒肉(杭州大悦城店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.5,52
聚福阁东北铁锅炖(滨江开元广场店),滨江区,餐饮服务;中餐厅;东北菜,4.5,52
皖宴地锅鸡(瑞聚大厦店),临平区,餐饮服务;中餐厅;中餐厅,4.5,53
萨莉亚意式餐厅(国大城市广场店),拱墅区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,53
兄弟龙虾(广苑小区店),临安区,餐饮服务;中餐厅;中餐厅,4.5,53
拉哥烧烤龙虾馆(沈塘桥店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,54
小菜园新徽菜(杭州江干天虹店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55
湘先生米小姐(EAC世贸丽晶城店),西湖区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,55
湘先生米小姐(临安人民广场店),临安区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,55
小菜园新徽菜(杭州上城龙湖店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55
小菜园新徽菜(杭州滨江宝龙店),滨江区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55
小菜园新徽菜(杭州余杭万达店),余杭区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55
小菜园新徽菜(杭州萧山银隆百货店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,55
小菜园新徽菜(杭州钱塘永旺店),钱塘区,餐饮服务;中餐厅;中餐厅,4.5,55
小菜园新徽菜(杭州滨江开元店),滨江区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55
湘先生米小姐(滨江宝龙店),滨江区,餐饮服务;中餐厅;中餐厅,4.5,56
湖南人家私房菜馆(上尚城店),余杭区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,56
东北大院(空港新天地店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,56
厨创东北老家(新天地购物中心店),拱墅区,餐饮服务;中餐厅;东北菜,4.5,56
蛮涮自助小火锅·糖水铺子集合店(滨江银泰店),滨江区,餐饮服务;中餐厅;火锅店,4.5,57
蛮涮自助小火锅·糖水铺子集合店(金沙印象城店),钱塘区,餐饮服务;中餐厅;火锅店,4.5,57
蛮涮自助小火锅·糖水铺子集合店(杭州滨江天街店),滨江区,餐饮服务;中餐厅;火锅店,4.5,57
蛮涮自助小火锅·糖水铺子集合店(滨江宝龙店),滨江区,餐饮服务;中餐厅;火锅店,4.5,57
蛮涮自助小火锅·糖水铺子集合店(七堡花园城店),上城区,餐饮服务;中餐厅;火锅店,4.5,57
蛮涮自助小火锅·糖水铺子集合店(杭州上城天街店),上城区,餐饮服务;中餐厅;火锅店,4.5,57
星平鸡饭·粤菜小炒(来福士店),上城区,餐饮服务;中餐厅;中餐厅,4.5,58
举炊·寻湘记·湖南菜(西子丁兰广场店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,58
叭嘴湘·湖南下饭菜(乐创城店),萧山区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,58
吉豚屋(杭州湖滨in77C3区店),上城区,餐饮服务;外国餐厅;日本料理,4.5,58
必胜客(杭州转塘华润店),西湖区,餐饮服务;快餐厅;必胜客,4.5,58
火龙堂·龙虾羊排烧烤精酿(文一路店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,58
星平鸡饭·粤菜小炒(杭州东站万象汇店),上城区,餐饮服务;中餐厅;广东菜(粤菜),4.5,59
费大厨辣椒炒肉(杭州大悦城店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,59
湘先生米小姐(金沙印象城店),钱塘区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,59
炉鱼(杭州湖滨88店),上城区,餐饮服务;中餐厅;中餐厅,4.5,60
万州烤鱼烧烤龙虾炒菜,余杭区,餐饮服务;中餐厅;中餐厅,4.5,60
黔家婆酸汤鲜牛肉火锅,上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,61
溢湘堂湖南山里味(上亿彩虹郡店),余杭区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,61
大俺徽地锅鸡(东站祥生中心店),上城区,餐饮服务;中餐厅;火锅店,4.5,61
厨创东北大厨(闲林埠店),余杭区,餐饮服务;中餐厅;东北菜,4.5,61
吃过瘾小龙虾(下沙宝龙店),钱塘区,餐饮服务;中餐厅;中餐厅,4.5,61
富红姐鱼头,富阳区,餐饮服务;中餐厅;中餐厅,4.5,62
老吴家·老杭州菜·川菜(西湖湖滨店),上城区,餐饮服务;中餐厅;四川菜(川菜)|餐饮服务;中餐厅;浙江菜,4.5,63
鹊拾湘·现炒黄牛肉(新天地购物中心店),拱墅区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,63
徽小馆,上城区,餐饮服务;中餐厅;中餐厅,4.5,63
博多天一天妇罗·牛排饭(滨江天街店),滨江区,餐饮服务;外国餐厅;外国餐厅,4.5,63
豪过瘾牛排自助餐厅(萧山开元广场店),萧山区,餐饮服务;外国餐厅;外国餐厅,4.5,63
必胜客(杭州滨江店),滨江区,餐饮服务;快餐厅;必胜客,4.5,63
杭小馆·创意杭帮菜,拱墅区,餐饮服务;中餐厅;中餐厅,4.5,64
江南忆·融合杭帮私房菜,西湖区,餐饮服务;中餐厅;中餐厅,4.5,64
鹊拾湘·金奖现炒黄牛肉(国芳天街店),上城区,餐饮服务;中餐厅;中餐厅,4.5,64
安徽菜馆(横塘6区南区店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,64
一路吃·新杭州杭帮菜菜馆(音乐喷泉店),上城区,餐饮服务;中餐厅;四川菜(川菜)|餐饮服务;中餐厅;浙江菜,4.5,65
绿茶餐厅(滨江龙湖店),滨江区,餐饮服务;中餐厅;浙江菜,4.5,65
举炊·寻湘记·湖南菜(东站汇和城店),上城区,餐饮服务;中餐厅;中餐厅,4.5,65
松花江上·东北小馆(莲荷里店),滨江区,餐饮服务;中餐厅;东北菜,4.5,65
安徽地锅鸡(九堡家苑店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,66
杭州酒家(钱江新城市民中心店),上城区,餐饮服务;中餐厅;中餐厅,4.5,67
厨创东北大厨(金沙印象城店),钱塘区,餐饮服务;餐饮相关场所;餐饮相关,4.5,67
曹有钱串烧酒馆,上城区,餐饮服务;外国餐厅;日本料理,4.5,67
绿茶餐厅(西投银泰城店),西湖区,餐饮服务;中餐厅;浙江菜,4.5,67
東大方(杭州未来城一号店),余杭区,餐饮服务;中餐厅;中餐厅,4.5,68
菲滋意式餐厅(拱墅新天地店),拱墅区,餐饮服务;外国餐厅;外国餐厅,4.5,68
菲滋意式餐厅(萧山瓜沥七彩小镇店),萧山区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,68
菲滋意式餐厅(萧山加州阳光二店),萧山区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,68
菲滋意式餐厅(星光大道店),滨江区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,68
菲滋意式餐厅(杭州转塘奥莱金街店),西湖区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,68
菲滋意式餐厅(杭州古墩路印象城店),西湖区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,68
菲滋意式餐厅(杭州五福天虹店),上城区,餐饮服务;外国餐厅;意式菜品餐厅|餐饮服务;外国餐厅;西餐厅(综合风味),4.5,68
菲滋意式餐厅(余杭万达店),余杭区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,68
大渔农特色烤鱼·烧烤·小龙虾(崇贤佳源名城店),临平区,餐饮服务;中餐厅;中餐厅,4.5,68
四川老头烤鱼龙虾川菜馆(智格店),钱塘区,餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;四川菜(川菜),4.5,68
九龙大排档小龙虾烤鱼,西湖区,餐饮服务;中餐厅;中餐厅,4.5,69
大牌大传统菜(湖滨店),上城区,餐饮服务;中餐厅;中餐厅,4.5,70
巡湘记?乡野湖南菜(杭州湖滨in77店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,70
巡湘记?乡野湖南菜(龙湖杭州西溪天街店),西湖区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,70
巡湘记?乡野湖南菜(杭州奥体印象城店),萧山区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,70
巡湘记?乡野湖南菜(城北万象城店),余杭区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,70
厨创东北大厨(金帝T-ONE MO店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,70
浙皖饭店,建德市,餐饮服务;中餐厅;中餐厅,4.5,71
厨创东北大厨(大悦城店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,71
望湖小馆,上城区,餐饮服务;中餐厅;中餐厅,4.5,72
天竺人家·杭州土菜(西湖灵隐寺13年老店),西湖区,餐饮服务;中餐厅;浙江菜,4.5,72
蛙来哒(萧山银泰店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,72
东厢记乌猪小炒肉,上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,72
皖碗地锅鸡(万美商务中心店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,72
阿勇烧烤(凯旋路店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,72
串王阿三烧烤·酒场·烤鱼(吴山广场江城路店),上城区,餐饮服务;中餐厅;中餐厅,4.5,72
炉鱼(杭州天虹购物中心店),上城区,餐饮服务;中餐厅;中餐厅,4.5,73
东北特色铁锅炖(青云桥店),富阳区,餐饮服务;中餐厅;中餐厅,4.5,73
厨创东北大厨(亲橙里店),余杭区,餐饮服务;中餐厅;中餐厅,4.5,73
胖子食府·衢州菜小龙虾烧烤(西湖店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,74
正宗万州烤魚烧烤小龙虾,滨江区,餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;四川菜(川菜),4.5,74
