排名,name,adname,type,rating,cost,性价比
482,比格比萨自助(杭州金沙印象城店),钱塘区,餐饮服务;快餐厅;快餐厅,4.6,71,1.0756
483,大禹龙虾烧烤,滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.6,71,1.0756
484,Shake Shack(杭州嘉里中心店),拱墅区,餐饮服务;快餐厅;快餐厅,4.6,71,1.0756
485,吴记餐厅·杭帮菜·私房菜(西湖湖滨店),上城区,餐饮服务;中餐厅;浙江菜|餐饮服务;中餐厅;特色/地方风味餐厅,4.6,72,1.0721
486,渝少卿重庆飘香鱼正宗川菜(华夏之心店),余杭区,餐饮服务;中餐厅;四川菜(川菜),4.6,72,1.0721
487,费大厨辣椒炒肉(奥体印象城店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,72,1.0721
488,只有板凳长·湖南山里菜,滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.6,72,1.0721
489,芳达烧烤(亚琪大厦店),滨江区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,72,1.0721
490,帕米尔餐厅·新疆烧烤·羊肉串(杭州华景宾馆店),上城区,餐饮服务;中餐厅;中餐厅,4.6,72,1.0721
491,川娃子菜馆.烤鱼小龙虾(景芳店),上城区,餐饮服务;中餐厅;四川菜(川菜),4.6,73,1.0688
492,绿茶餐厅(杭州东站万象汇店),上城区,餐饮服务;中餐厅;中餐厅,4.6,73,1.0688
493,春江酸菜鱼馆(春江西路总店),桐庐县,餐饮服务;中餐厅;四川菜(川菜),4.6,73,1.0688
494,红星路·成都街头烤鱼·川菜·夜宵团建(钱江世纪城店),萧山区,餐饮服务;中餐厅;四川菜(川菜),4.6,73,1.0688
495,头牌鹤岗小串(天虹店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,74,1.0654
496,印湖杭味·创意杭帮菜(西湖店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,74,1.0654
497,冯三孃川菜馆(湖滨直营店),上城区,餐饮服务;中餐厅;中餐厅,4.6,74,1.0654
498,江南公社(桐庐店),桐庐县,餐饮服务;中餐厅;湖南菜(湘菜),4.6,74,1.0654
499,厨创东北大厨(滨江宝龙店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.6,74,1.0654
500,黑淀儿烧烤(奥体店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.6,74,1.0654
501,天天有鹅肉·小南门龙虾,萧山区,餐饮服务;中餐厅;中餐厅,4.6,74,1.0654
502,老头儿油爆虾·巷子里的烟火味(采荷店),上城区,餐饮服务;中餐厅;中餐厅,4.6,75,1.0622
503,印湖饭店·传承经典杭帮菜(西湖断桥店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,75,1.0622
504,烤匠麻辣烤鱼(亚奥万象天地店),萧山区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,75,1.0622
505,不忘湘·精致湘菜·小龙虾(闻堰老街店),萧山区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,75,1.0622
506,大俺徽柴火鸡·地锅鸡(加州阳光店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,75,1.0622
507,金玉东北烧烤·东北菜,余杭区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,75,1.0622
508,郭淑芬鲜切牛肉自助老火锅(延安路店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.6,75,1.0622
509,达美乐比萨(惠兴路店),上城区,餐饮服务;快餐厅;快餐厅,4.6,75,1.0622
510,达美乐比萨(鸿泰路店),上城区,餐饮服务;快餐厅;快餐厅,4.6,75,1.0622
511,达美乐比萨(山阴路店),萧山区,餐饮服务;快餐厅;快餐厅,4.6,75,1.0622
512,达美乐比萨(仓前万达广场店),余杭区,餐饮服务;快餐厅;快餐厅,4.6,75,1.0622
513,达美乐比萨(滨文路店),滨江区,餐饮服务;快餐厅;快餐厅,4.6,75,1.0622
514,达美乐比萨(利一路店),萧山区,餐饮服务;快餐厅;快餐厅,4.6,75,1.0622
515,谢大牛馆·中式卤牛排(景芳店),上城区,餐饮服务;中餐厅;中餐厅,4.6,76,1.059
516,辛香汇·四川饭馆(工联CC店),上城区,餐饮服务;中餐厅;中餐厅,4.6,76,1.059
517,齐庆·美蛙鱼头火锅(滨江宝龙店),滨江区,餐饮服务;中餐厅;火锅店,4.6,76,1.059
518,付小姐在成都(杭州总店),拱墅区,餐饮服务;中餐厅;火锅店,4.6,76,1.059
519,和为贵·路哥东北烧烤,上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,76,1.059
520,蟹满皇·蟹黄面(西湖湖滨店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,76,1.059
521,活虾堂龙虾(文一西路店),西湖区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,76,1.059
522,活虾堂·羊肉煲小龙虾烧烤(高沙店),钱塘区,餐饮服务;中餐厅;中餐厅,4.6,76,1.059
523,潇阳居·寻味广粤(东站东广场店),上城区,餐饮服务;中餐厅;中餐厅,4.6,77,1.0558
524,彭兜兜鲜货烧烤·小龙虾湘菜大排档(未来科技城店),余杭区,餐饮服务;中餐厅;中餐厅,4.6,77,1.0558
525,厨创东北大厨(湖滨In77 C区店),上城区,餐饮服务;中餐厅;中餐厅,4.6,77,1.0558
526,豪客来牛排(杭州文三颐高数码城餐厅),西湖区,餐饮服务;外国餐厅;西餐厅(综合风味)|餐饮服务;外国餐厅;牛扒店(扒房),4.6,77,1.0558
527,串小二鲜货烧烤.龙虾风暴,萧山区,餐饮服务;中餐厅;中餐厅,4.6,77,1.0558
528,费大厨辣椒炒肉(龙湖杭州上城天街店),上城区,餐饮服务;中餐厅;中餐厅,4.6,78,1.0528
529,整点东北菜儿,萧山区,餐饮服务;中餐厅;东北菜,4.6,78,1.0528
530,不万能先生·市井牛肉火锅(武林总店),拱墅区,餐饮服务;中餐厅;火锅店,4.6,78,1.0528
531,张大厨老坛柠檬鱼,上城区,餐饮服务;中餐厅;中餐厅,4.6,79,1.0497
532,忆浙西·浙西农家菜(龙岗店),临安区,餐饮服务;中餐厅;安徽菜(徽菜),4.6,79,1.0497
533,红星路·成都烤鱼(万达步行街店),拱墅区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,80,1.0468
534,新太二·鲜料川菜(杭州大悦城分店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
535,壹只鸡煲馆(杭州首店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
536,侯师傅热炒店(杭州湖滨in77店),上城区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
537,碧湖小馆(象山国际店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
538,马丫东北饭儿(浙商财富中心店),西湖区,餐饮服务;中餐厅;东北菜,4.6,80,1.0468
539,马丫东北饭儿(临平店),临平区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
540,蘭记牛府贵州黄牛肉火锅(中山中路店),上城区,餐饮服务;中餐厅;火锅店,4.6,80,1.0468
541,一个串说(万泰城店),上城区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
542,赶海去·海鲜烧烤小酒馆·团建·露营(萧山店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
543,戒指龙虾.小龙虾.烧烤(下沙一店),钱塘区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
544,戒指龙虾·小龙虾·烧烤(九堡格畈店),上城区,餐饮服务;中餐厅;中餐厅,4.6,80,1.0468
545,朱小喜龙虾馆(金莱店),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.6,80,1.0468
546,堂前屋后·开化山里菜(凯旋店),上城区,餐饮服务;中餐厅;中餐厅,4.6,81,1.0439
547,吴记·寻味江南,上城区,餐饮服务;中餐厅;中餐厅,4.6,81,1.0439
548,小红砂锅(三根桥店),富阳区,餐饮服务;中餐厅;中餐厅,4.6,81,1.0439
549,蚂蚁洞烤肉料理(杭州亚奥万象天地店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,81,1.0439
550,木屋烧烤(江干天虹店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,82,1.041
551,蚝当家·海鲜龙虾烧烤(文二路店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,82,1.041
552,瑔记·台州小馆·小龙虾(杭州首店),余杭区,餐饮服务;中餐厅;中餐厅,4.6,82,1.041
553,胖哥俩肉蟹煲(杭州天虹店),上城区,餐饮服务;快餐厅;肯德基,4.6,83,1.0382
554,匠小灶·江浙菜(西湖·定安路店),上城区,餐饮服务;中餐厅;中餐厅,4.6,83,1.0382
555,小舅妈社区老火锅(滨江天街店),滨江区,餐饮服务;中餐厅;火锅店,4.6,83,1.0382
556,柴米夫妻老川菜·小龙虾(华中路店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,83,1.0382
557,肉肉大米(杭州万象城店),上城区,餐饮服务;外国餐厅;日本料理,4.6,84,1.0354
558,狐狸爱上椰子鸡(上城天虹店),上城区,餐饮服务;中餐厅;火锅店,4.6,84,1.0354
559,一峤·Singapore浓汤蝦面,萧山区,餐饮服务;中餐厅;中餐厅,4.6,84,1.0354
560,牛小花秘制炭火烤牛肉(新塘路景芳店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,84,1.0354
561,厨创东北小酒馆(EFC新店),余杭区,餐饮服务;中餐厅;东北菜,4.6,84,1.0354
562,寄畅興·百年蟹黄面·非遗杭帮菜(西湖庭院景观店),上城区,餐饮服务;中餐厅;中餐厅,4.6,85,1.0327
563,王翁记石锅翅·乳鸽专门店,上城区,餐饮服务;快餐厅;快餐厅,4.6,85,1.0327
564,徽姐姐徽菜·臭鳜鱼(潮王路店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,85,1.0327
565,焰请烤肉铺子(杭州天虹购物中心店),上城区,餐饮服务;中餐厅;中餐厅,4.6,85,1.0327
566,三两好友深夜食堂小龙虾·烤乳猪·罗氏虾(滨江店),滨江区,餐饮服务;中餐厅;中餐厅,4.6,85,1.0327
567,山葵村烤肉(滨江星光大道店),滨江区,餐饮服务;外国餐厅;外国餐厅,4.6,85,1.0327
568,李氏龙虾烧烤烤鱼(缔逸城商业街店),余杭区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,85,1.0327
569,江浙荟(杭州湖滨in77店),上城区,餐饮服务;中餐厅;中餐厅,4.6,86,1.03
570,洞庭3000里·乡野湖南菜(杭州中心店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,86,1.03
571,凯旋烧烤(建国北路),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,86,1.03
572,很久以前羊肉串(杭州来福士店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,87,1.0274
573,苏小蟹·蟹黄面(西溪湿地博物馆店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,87,1.0274
574,小杨小黄鱼超人龙虾(景芳店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,87,1.0274
575,蛙小侠(银隆B座店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,88,1.0248
576,大鱼徽州·皖南家宴(文二店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,88,1.0248
577,马氏脉舟东北清真菜(文一路店),西湖区,餐饮服务;餐饮相关场所;餐饮相关,4.6,88,1.0248
578,李百蟹·湖景蟹黄面·望湖楼(西湖断桥店),西湖区,餐饮服务;中餐厅;海鲜酒楼,4.6,88,1.0248
579,凹凹板正一把串·深夜食堂,拱墅区,餐饮服务;中餐厅;中餐厅,4.6,88,1.0248
580,品蝦居小龙虾大闸蟹,拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.6,88,1.0248
581,小马烧烤,上城区,餐饮服务;中餐厅;中餐厅,4.6,89,1.0223
582,福临潮汕牛档·鲜烤牛肉·沙茶火锅·牛腩饭·烧烤,萧山区,餐饮服务;中餐厅;中餐厅,4.6,89,1.0223
583,光头龙虾(丁桥店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.6,89,1.0223
584,小南门龙虾(天润店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.6,89,1.0223
585,味舵主重庆火锅(明星路店),萧山区,餐饮服务;中餐厅;火锅店,4.6,90,1.0198
586,潮汕叶记鲜牛肉火锅(华星时代广场店),西湖区,餐饮服务;中餐厅;火锅店,4.6,90,1.0198
587,肥猫·小龙虾·鲜货烧烤·炒菜大排档(杭州滨江区),滨江区,餐饮服务;中餐厅;中餐厅,4.6,90,1.0198
588,鹤之乡·齐齐哈尔烤肉(秋涛路店),上城区,餐饮服务;中餐厅;中餐厅,4.6,91,1.0173
589,费大厨辣椒炒肉(金沙天街店),钱塘区,餐饮服务;中餐厅;中餐厅,4.6,91,1.0173
590,黄记老厨·传统杭帮菜(清泰街店),上城区,餐饮服务;中餐厅;浙江菜,4.6,92,1.0149
591,张笨笨四川火锅(滨江天街店),滨江区,餐饮服务;中餐厅;火锅店,4.6,92,1.0149
592,舟舢海鲜小馆·舟山小海鲜(西湖店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.6,92,1.0149
593,不老里·杭州本地菜(西湖长生路店),上城区,餐饮服务;中餐厅;浙江菜,4.6,93,1.0125
594,小笨鸡潮汕煲店(杭州首店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,93,1.0125
595,趣东北齐齐哈尔家庭烤肉,拱墅区,餐饮服务;中餐厅;中餐厅,4.6,93,1.0125
596,COMMUNE幻师(杭州湖滨in77店),上城区,体育休闲服务;娱乐场所;酒吧|餐饮服务;中餐厅;中餐厅,4.6,93,1.0125
597,蒲记·潮州夜档(凤起东路店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,94,1.0101
598,阿盼鱼捞·斑鱼海鲜粥火锅·南国传承(杭州湖滨in77B区店),上城区,餐饮服务;中餐厅;火锅店,4.6,94,1.0101
599,望江门小龙虾(西湖店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.6,94,1.0101
600,望江门小龙虾·烧烤(杭州总店),上城区,餐饮服务;中餐厅;中餐厅,4.6,95,1.0078
601,四灶儿·地道杭帮菜(鼓楼1店),上城区,餐饮服务;中餐厅;中餐厅,4.6,95,1.0078
602,玺炖·中国铁锅炖(亚奥万象天地店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,95,1.0078
603,舞麦UMAI日本料理(中山北路店),拱墅区,餐饮服务;外国餐厅;日本料理,4.6,95,1.0078
604,八壶西餐·CLUB,萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.6,95,1.0078
605,Moss苔藓·创意融合料理,富阳区,餐饮服务;中餐厅;中餐厅,4.6,95,1.0078
606,东北主烤官·老七龙虾(中豪五星国际店),上城区,餐饮服务;中餐厅;中餐厅,4.6,95,1.0078
607,撒椒川念餐厅(转江街店),西湖区,餐饮服务;中餐厅;四川菜(川菜),4.6,96,1.0055
608,竹村·烧鸟居酒屋(联合中心店),萧山区,餐饮服务;外国餐厅;日本料理,4.6,96,1.0055
609,马大虾小龙虾(余杭店)杭城十星级大排档,余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.6,96,1.0055
610,戒指龙虾·小龙虾·烧烤(天城东路店),钱塘区,餐饮服务;餐饮相关场所;餐饮相关,4.6,96,1.0055
611,杭百味·湖景杭帮菜(西湖店),上城区,餐饮服务;中餐厅;浙江菜,4.6,97,1.0033
612,潮味鲜·鱼生虾生(黄姑山路店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,97,1.0033
613,和家轩顺德菜(朝晖店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,97,1.0033
614,三两好友深夜食堂(萧山万象汇店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,97,1.0033
615,舟舢海鲜小馆·舟山小海鲜(钱江新城店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.6,98,1.0011
616,江南驿·二十余年创意杭帮味(运河店),拱墅区,餐饮服务;中餐厅;综合酒楼,4.6,98,1.0011
617,容桂婆·顺德排档(杭州首店),余杭区,餐饮服务;中餐厅;中餐厅,4.6,98,1.0011
618,沈厨臭鳜鱼·山野徽州土菜(高德置地店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.6,98,1.0011
619,萍姐火锅(天阳·明珠商业中心店),上城区,餐饮服务;中餐厅;火锅店,4.6,98,1.0011
620,1987熬夜烧烤,上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,98,1.0011
621,Fun.d方地餐厅,拱墅区,餐饮服务;中餐厅;中餐厅,4.6,98,1.0011
622,马鸿兴·川小馆(杭州总店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,99,0.9989
623,渔湘记本地特色鱼头馆,淳安县,餐饮服务;中餐厅;中餐厅,4.6,99,0.9989
624,大川日本料理·深夜居酒屋(龙湖滨江天街),滨江区,餐饮服务;外国餐厅;日本料理,4.6,99,0.9989
625,大川日本料理·烧鸟居酒屋(萧山加州阳光店),萧山区,餐饮服务;外国餐厅;日本料理,4.6,99,0.9989
626,Patechin·窑炉披萨·西餐(杭州临平inPARK店),临平区,餐饮服务;外国餐厅;西餐厅(综合风味),4.6,99,0.9989
627,国滨家宴·新味萧山菜(滨江店),滨江区,餐饮服务;中餐厅;中餐厅,4.6,100,0.9967
628,薛飘飘火锅,滨江区,餐饮服务;中餐厅;火锅店,4.6,100,0.9967
629,滨寿司(龙湖滨江天街店),滨江区,餐饮服务;外国餐厅;日本料理,4.6,100,0.9967
630,俄士厨房(杭州城西银泰城店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.6,100,0.9967
631,台舟半岛·台州菜·小海鲜(临平店),临平区,餐饮服务;餐饮相关场所;餐饮相关,4.6,100,0.9967
632,昙花庵路(蜜雪冰城店),上城区,餐饮服务;冷饮店;冷饮店,4.5,7,2.164
633,瑞幸咖啡(迪凯国际店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,13,1.7052
634,弯湾·爱生活茶饮铺(金牛坊店),上城区,餐饮服务;冷饮店;冷饮店,4.5,13,1.7052
635,新丰小吃(太平门直街分店),上城区,餐饮服务;中餐厅;中餐厅,4.5,17,1.5569
636,新丰小吃(高银街分店),上城区,餐饮服务;快餐厅;快餐厅,4.5,18,1.5283
637,麦当劳(星耀中心店),滨江区,餐饮服务;快餐厅;麦当劳,4.5,20,1.4781
638,麦当劳(杭州三里亭),上城区,餐饮服务;快餐厅;麦当劳,4.5,20,1.4781
639,麦当劳(杭州莲荷里店),滨江区,餐饮服务;快餐厅;麦当劳,4.5,21,1.4558
640,刘记私房菜(七贤郡店),余杭区,餐饮服务;中餐厅;中餐厅,4.5,22,1.4352
641,一家咖啡(近江一园店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,23,1.416
642,麦当劳(下城区行政服务中心),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.5,23,1.416
643,三毛烤鸡(景芳店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,24,1.398
644,Ora Coffee 杭州来福士店,上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,24,1.398
645,鸟鸟私房面(来福士臻选店),上城区,餐饮服务;中餐厅;中餐厅,4.5,25,1.3812
646,德克士(滨江儿保店),滨江区,餐饮服务;快餐厅;快餐厅,4.5,25,1.3812
647,麦当劳(保利中心店),上城区,餐饮服务;快餐厅;麦当劳,4.5,26,1.3654
648,麦当劳(杭州西湖东坡酒店店),上城区,餐饮服务;快餐厅;麦当劳,4.5,26,1.3654
649,肯德基(杭州之翼店),上城区,餐饮服务;快餐厅;肯德基,4.5,26,1.3654
650,麦当劳(杭州高德置地广场餐厅),上城区,餐饮服务;快餐厅;快餐厅,4.5,27,1.3505
651,汉堡王(杭州宁城大厦),萧山区,餐饮服务;快餐厅;快餐厅,4.5,27,1.3505
652,麦当劳(碧桂园·深蓝国际店),萧山区,餐饮服务;快餐厅;麦当劳,4.5,28,1.3364
653,老安徽砂锅(新民街店),临安区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,28,1.3364
654,Tims咖啡(501城市广场店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,28,1.3364
655,朝山茶食,上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,28,1.3364
656,麦当劳(杭州庆春路第二餐厅),拱墅区,餐饮服务;快餐厅;麦当劳,4.5,28,1.3364
657,麦当劳(杭州萧山京港国际店),萧山区,餐饮服务;快餐厅;麦当劳,4.5,28,1.3364
658,麦当劳(朝晖餐厅),拱墅区,餐饮服务;快餐厅;麦当劳,4.5,28,1.3364
659,云屉记东北蒸饺菜馆,滨江区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,29,1.3231
660,M Stand(杭州大厦501城市广场POP UP店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,29,1.3231
661,麦当劳(杭州萧山平澜路餐厅),萧山区,餐饮服务;快餐厅;麦当劳,4.5,29,1.3231
662,云姐东北蒸饺菜馆,滨江区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,30,1.3104
663,星巴克咖啡(杭州优托邦时光1F2F),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30,1.3104
664,星巴克(迪凯银座店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30,1.3104
665,星巴克臻选杭州万象城店,上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30,1.3104
666,星巴克臻选(庆春银泰百货店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30,1.3104
667,星巴克(中纺中心服装城店),上城区,餐饮服务;咖啡厅;星巴克咖啡,4.5,30,1.3104
668,中原一大碗(湖滨店),上城区,餐饮服务;快餐厅;快餐厅,4.5,30,1.3104
669,麦当劳(朝龙汇D+PARK店),萧山区,餐饮服务;快餐厅;麦当劳,4.5,30,1.3104
670,肯德基(杭州永安店),上城区,餐饮服务;快餐厅;肯德基,4.5,30,1.3104
671,麦当劳(映霞璟庭店),上城区,餐饮服务;快餐厅;麦当劳,4.5,31,1.2984
672,肯德基(天成店),上城区,餐饮服务;快餐厅;肯德基,4.5,31,1.2984
673,麦当劳(悦坊商场店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,32,1.287
674,麦当劳(杭州城投大厦店),上城区,餐饮服务;快餐厅;麦当劳,4.5,32,1.287
675,麦当劳(西湖文化广场店),拱墅区,餐饮服务;快餐厅;麦当劳,4.5,32,1.287
676,肯德基(中赢国际店),滨江区,餐饮服务;快餐厅;肯德基,4.5,32,1.287
677,肯德基(杭州复兴店),上城区,餐饮服务;快餐厅;肯德基,4.5,32,1.287
678,麦当劳(杭州拱墅区和平大厦),拱墅区,餐饮服务;快餐厅;麦当劳,4.5,32,1.287
679,肯德基(庆春店),拱墅区,餐饮服务;快餐厅;肯德基,4.5,33,1.2761
680,麦当劳(三花国际大厦店),上城区,餐饮服务;快餐厅;快餐厅,4.5,33,1.2761
681,肯德基(新塘世纪联华店),上城区,餐饮服务;快餐厅;肯德基,4.5,34,1.2657
682,山崎家Curry咖喱食堂(奥体银泰店),滨江区,餐饮服务;外国餐厅;日本料理,4.5,34,1.2657
683,麦当劳(钱江新城迪凯银座),上城区,餐饮服务;快餐厅;麦当劳,4.5,35,1.2557
684,酉今·台粤小食堂(RESIMPLE萧山万象汇店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,35,1.2557
685,原香木桶饭川湘菜馆(萧山万象汇店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,35,1.2557
686,舟山海鲜烧烤(杭州总店),上城区,餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;火锅店,4.5,35,1.2557
687,肯德基(星光店),滨江区,餐饮服务;快餐厅;肯德基,4.5,35,1.2557
688,肯德基(杭州武林服饰城店),拱墅区,餐饮服务;快餐厅;肯德基,4.5,35,1.2557
689,肯德基(杭州湖滨店),上城区,餐饮服务;快餐厅;肯德基,4.5,36,1.2462
690,皖北囍阿婆地锅鸡,临安区,餐饮服务;中餐厅;中餐厅,4.5,37,1.2371
691,王繁星面馆(杭州万象城店),上城区,餐饮服务;中餐厅;中餐厅,4.5,38,1.2283
692,顺德干蒸菜砂锅粥,萧山区,餐饮服务;中餐厅;中餐厅,4.5,38,1.2283
693,肯德基(杭州断桥店),西湖区,餐饮服务;快餐厅;肯德基,4.5,38,1.2283
694,故里百味药膳鸡(杭州总店),上城区,餐饮服务;中餐厅;中餐厅,4.5,39,1.2199
695,STAY COFFEE(月季公寓店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,39,1.2199
696,高粱屯东北铁锅炖,余杭区,餐饮服务;中餐厅;东北菜,4.5,40,1.2118
697,胖子烧烤(长明寺巷店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,41,1.204
698,born.coffee(三堡家园南区店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,42,1.1964
699,老阚东北铁锅炖(中茵大厦店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,43,1.1892
700,兰湘子·湘菜小炒(杭州萧山银泰店),萧山区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,44,1.1821
701,滋啦灶东北菜,萧山区,餐饮服务;中餐厅;中餐厅,4.5,45,1.1754
702,锅武林·地锅鸡·东北烧烤小酒馆(长龙路乐创城店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.5,46,1.1688
703,萨莉亚意式餐厅(龙湖杭州西溪天街店),西湖区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,46,1.1688
704,阿炳爆鳝面(清河坊历史文化特色街区店),上城区,餐饮服务;快餐厅;快餐厅,4.5,46,1.1688
705,必胜客(杭州解百店),上城区,餐饮服务;快餐厅;必胜客,4.5,46,1.1688
706,孔岳冒菜(高德置地店),上城区,餐饮服务;中餐厅;中餐厅,4.5,47,1.1624
707,湘先生米小姐(EFC LIVE欧美广场店),余杭区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,47,1.1624
708,举炊·寻湘记·湖南菜(大象城店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,47,1.1624
709,湘先生米小姐(杭州七堡花园城店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,47,1.1624
710,如意餐馆(万向路店货真价实店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,47,1.1624
711,小拜年锅包肉,上城区,餐饮服务;中餐厅;中餐厅,4.5,47,1.1624
712,彭兜兜.地道湖南土菜.烧烤.小龙虾(仓南里MEET636店),余杭区,餐饮服务;中餐厅;中餐厅,4.5,47,1.1624
713,% Arabica阿拉比卡咖啡(万象城店),上城区,餐饮服务;咖啡厅;咖啡厅,4.5,48,1.1563
714,糊妞靓姐顺德干蒸菜(美塘店),余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.5,49,1.1503
715,湘先生米小姐湖南小炒(古墩路印象城店),西湖区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,50,1.1445
716,年年不忘下饭菜(滨江宝龙店),滨江区,餐饮服务;中餐厅;中餐厅,4.5,50,1.1445
717,厨创东北大厨(杭州大厦501店),上城区,餐饮服务;中餐厅;中餐厅,4.5,50,1.1445
718,鱼生有饭·生鱼饭(杭州首店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,50,1.1445
719,皖宴地锅鸡·地锅鱼,临平区,餐饮服务;中餐厅;中餐厅,4.5,51,1.1389
720,裕莲茶楼(杭州万象城店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,51,1.1389
721,绿茶餐厅(杭州西湖文化广场店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,52,1.1334
722,湘先生米小姐(亲橙里购物中心店),余杭区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,52,1.1334
723,老六小炒肉(杭州大悦城店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.5,52,1.1334
