name,adname,type,rating,cost,性价比,cluster,餐厅类型
胖东北·新派东北菜(西投银泰店),西湖区,餐饮服务;中餐厅;中餐厅,4.4,57,1.0836256015837755,1,大众品质型
东北炬铁锅炖(武林银泰百货B馆店),拱墅区,餐饮服务;中餐厅;中餐厅,4.3,49,1.0991755401319252,0,平价高性价比型
老阚东北铁锅炖(中茵大厦店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,43,1.1891581647140046,1,大众品质型
小红砂锅(三根桥店),富阳区,餐饮服务;中餐厅;中餐厅,4.6,81,1.043860464415957,1,大众品质型
厨创东北大厨(大悦城店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,71,1.0522214909391447,1,大众品质型
厨创东北大厨(杭州大厦501店),上城区,餐饮服务;中餐厅;中餐厅,4.5,50,1.1445065016481901,1,大众品质型
东北风,临平区,餐饮服务;中餐厅;东北菜,4.2,56,1.0388193771902159,0,平价高性价比型
东北蒸饺菜馆(余杭店),余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.6,28,1.3660813401175023,0,平价高性价比型
小两口大排挡,滨江区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,84,1.0129086755180032,1,大众品质型
小巷酒家(云水苑店),钱塘区,餐饮服务;中餐厅;中餐厅,4.6,52,1.1586049842578183,1,大众品质型
头牌·鹤岗烧烤东北菜(文三店),西湖区,餐饮服务;餐饮相关场所;餐饮相关,4.5,82,1.0183666711264046,1,大众品质型
厨创东北大厨(金沙印象城店),钱塘区,餐饮服务;餐饮相关场所;餐饮相关,4.5,67,1.0664751232661125,1,大众品质型
朱富贵火锅(杭州中大银泰店),拱墅区,餐饮服务;中餐厅;火锅店,4.9,116,1.028941837717252,1,大众品质型
海底捞火锅(杭州三花国际店),上城区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,1,大众品质型
老秦凉都黄牛肉馆(滨江总店),滨江区,餐饮服务;中餐厅;中餐厅,4.9,78,1.1214231558418588,1,大众品质型
宽马记大排档·热鲜牛肉海鲜火锅(杭州首店),富阳区,餐饮服务;中餐厅;火锅店,4.8,90,1.0640987583553485,1,大众品质型
巴奴毛肚火锅(杭州湖滨in77店),上城区,餐饮服务;中餐厅;火锅店,4.7,145,0.9430920930891776,1,大众品质型
朱富贵火锅(杭州拱墅万达店),拱墅区,餐饮服务;中餐厅;火锅店,4.9,120,1.0217293589894034,1,大众品质型
海底捞火锅(杭州湖滨in77D区店),上城区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,1,大众品质型
老秦凉都黄牛肉馆(萧山店),萧山区,餐饮服务;中餐厅;中餐厅,4.9,83,1.1058909050988452,1,大众品质型
二火锅(杭州店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.7,129,0.9655812501871658,1,大众品质型
小牛滚滚贵州黄牛肉火锅(中财店),滨江区,餐饮服务;中餐厅;火锅店,4.8,71,1.1223695903350879,1,大众品质型
老秦凉都黄牛肉馆(市心北路店),萧山区,餐饮服务;中餐厅;中餐厅,4.9,85,1.1000489351428269,1,大众品质型
叶老头碳炉草本鸡煲(杭州滨江店),滨江区,餐饮服务;中餐厅;中餐厅,4.8,86,1.0748093942976296,1,大众品质型
蛮涮自助小火锅·糖水铺子集合店(工联CC店),上城区,餐饮服务;中餐厅;中餐厅,4.3,57,1.058997747002326,1,大众品质型
海底捞火锅(杭州萧山归谷中心店),萧山区,餐饮服务;中餐厅;火锅店,4.8,120,1.0008777394181911,1,大众品质型
龍歌自助小火锅(银隆百货A座店),萧山区,餐饮服务;中餐厅;火锅店,4.7,58,1.152656490506203,1,大众品质型
海鲨岛海鲜豆捞餐厅,上城区,餐饮服务;中餐厅;火锅店,4.8,176,0.9273302064260824,1,大众品质型
罗氏京東盛·老北京铜锅涮肉·烤串(西湖总店),上城区,餐饮服务;中餐厅;火锅店,4.6,120,0.9591745002757665,1,大众品质型
泉市鲜活牛肉店(百井坊店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,115,0.9887263754442637,1,大众品质型
叶老头碳炉草本鸡煲(杭州萧山店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.7,90,1.0419300342229454,1,大众品质型
海底捞火锅(杭州萧山银隆百货店),萧山区,餐饮服务;中餐厅;火锅店,4.8,120,1.0008777394181911,1,大众品质型
龍歌自助小火锅(上城龙湖店),上城区,餐饮服务;中餐厅;火锅店,4.6,58,1.1281318843252197,1,大众品质型
梅溪徐记·鲜牛肉火锅(余杭鼎创杭州首店),余杭区,餐饮服务;中餐厅;火锅店,4.7,102,1.0140830266313579,1,大众品质型
牛New寿喜烧(大悦城店),拱墅区,餐饮服务;外国餐厅;日本料理,4.6,196,0.8706838191717458,1,大众品质型
老秦凉都黄牛肉馆(星耀城店),滨江区,餐饮服务;中餐厅;中餐厅,4.8,80,1.0922870719522046,1,大众品质型
海底捞火锅(杭州萧山金城路店),萧山区,餐饮服务;中餐厅;火锅店,4.8,120,1.0008777394181911,1,大众品质型
活蹦乱跳海鲜餐厅(丁桥店),上城区,餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;广东菜(粤菜),4.8,150,0.956693697804016,1,大众品质型
泉市鲜活牛肉店(东站万象汇店),上城区,餐饮服务;中餐厅;中餐厅,4.7,103,1.0119733894209697,1,大众品质型
禧满牛贵州黄牛肉馆.干锅火锅(金田店),西湖区,餐饮服务;中餐厅;火锅店,4.7,64,1.1259137440109872,1,大众品质型
