排名,name,adname,type,rating,cost,性价比
1362,313羊庄(钱江国际时代广场-地下广场店),上城区,餐饮服务;中餐厅;中餐厅,4.6,109,0.9786
1363,肉大利Max·炭火烧肉(庆春店),上城区,餐饮服务;中餐厅;中餐厅,4.6,109,0.9786
1364,Grande A’moo(城西银泰百货店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.6,109,0.9786
1365,黄龙海鲜大排档(庆春店),上城区,餐饮服务;中餐厅;中餐厅,4.8,134,0.9785
1366,啫卤爷,上城区,餐饮服务;快餐厅;快餐厅,4.8,134,0.9785
1367,楼凤楼·香港大排档·宵夜饭店(杭州首店),滨江区,餐饮服务;中餐厅;火锅店,4.7,121,0.9783
1368,寿司郎(印力汇德隆杭州奥体印象城店),萧山区,餐饮服务;外国餐厅;日本料理,4.7,121,0.9783
1369,HEYUMMY好时镇,上城区,餐饮服务;外国餐厅;西餐厅(综合风味),4.7,121,0.9783
1370,山海盟海鲜烤肉自助餐厅(萧山银泰店),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.7,121,0.9783
1371,老四川平头酸菜鱼(衙前店),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.5,99,0.9772
1372,Muen慕恩艺术.生日.聚会餐厅,拱墅区,餐饮服务;外国餐厅;西餐厅(综合风味),4.5,99,0.9772
1373,三生小坞·山野食集(杭州西湖灵隐店),西湖区,餐饮服务;餐饮相关场所;餐饮相关,4.6,110,0.9767
1374,潮中人潮汕夜档,西湖区,餐饮服务;中餐厅;中餐厅,4.6,110,0.9767
1375,久旦·鲜串烧鸟(华家池店),上城区,餐饮服务;中餐厅;中餐厅,4.5,100,0.9751
1376,三两好友深夜食堂富阳店·小龙虾·焗海鲜·烤乳猪,富阳区,餐饮服务;中餐厅;中餐厅,4.5,100,0.9751
1377,何记皖北地锅鸡(成虎路店),萧山区,餐饮服务;中餐厅;中餐厅,4.1,66,0.9751
1378,黄龙海鲜大排档(滨江店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,123,0.975
1379,寄畅興·江南蟹黄面·非遗杭帮菜(西湖湖景店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,111,0.9749
1380,And 百年洋房·西餐酒馆,上城区,餐饮服务;外国餐厅;西餐厅(综合风味),4.6,111,0.9749
1381,粤顺餐厅(EFC LIVE欧美广场店),余杭区,餐饮服务;中餐厅;中餐厅,4.7,124,0.9734
1382,怀谷居酒屋(中兴花园百合苑店)(装修中),滨江区,餐饮服务;外国餐厅;日本料理,4.6,112,0.9731
1383,casa小屋墨西哥餐厅,西湖区,餐饮服务;外国餐厅;外国餐厅,4.6,112,0.9731
1384,上岸·鲜·辣炒小海鲜(LOFT49店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.6,112,0.9731
1385,玺炖·中国铁锅炖(萧山万象汇店),萧山区,餐饮服务;中餐厅;中餐厅,4.4,91,0.9731
1386,虾客行小龙虾(西湖弄店),桐庐县,餐饮服务;中餐厅;中餐厅,4.4,91,0.9731
1387,李白图书馆餐厅(秋涛北路店),上城区,餐饮服务;中餐厅;浙江菜,4.7,125,0.9718
1388,京東盛·老北京铜锅涮肉·烤串(钱江世纪城店),萧山区,餐饮服务;中餐厅;火锅店,4.7,125,0.9718
1389,觅香老火锅(杭州首店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,125,0.9718
1390,篝火旁·酱油小串户外露营烧烤(滨江店),滨江区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,113,0.9712
1391,望江门阿根龙虾,上城区,餐饮服务;中餐厅;海鲜酒楼,4.6,113,0.9712
1392,今日川菜龙虾馆(贵创广场店),萧山区,餐饮服务;中餐厅;四川菜(川菜),4.5,102,0.9709
1393,芙蓉霄·湘(杭州首店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.4,92,0.9707
1394,望江门小龙虾(杭州旗舰店),上城区,餐饮服务;中餐厅;中餐厅,4.4,92,0.9707
1395,皖北地锅鸡(锦城街店),余杭区,餐饮服务;中餐厅;中餐厅,4.3,83,0.9705
1396,江南红楼,上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,114,0.9695
1397,燊海记·盐帮川菜(杭州店),余杭区,餐饮服务;中餐厅;四川菜(川菜),4.6,114,0.9695
1398,马厂老火锅(杭州首店),西湖区,餐饮服务;中餐厅;火锅店,4.6,114,0.9695
1399,可爸海鲜小龙虾大闸蟹(城西店No1),西湖区,餐饮服务;中餐厅;中餐厅,4.6,114,0.9695
1400,重庆佬陈龙虾馆,萧山区,餐饮服务;中餐厅;海鲜酒楼,4.5,103,0.9689
1401,宝中宝食府,上城区,餐饮服务;中餐厅;综合酒楼,4.7,127,0.9687
1402,慢野·自由餐厅·私房菜(馒头山店),上城区,餐饮服务;中餐厅;中餐厅,4.7,127,0.9687
1403,半勺晴山·中国徽菜(杭州中心店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,115,0.9677
1404,谧径莫奈花园餐厅,上城区,餐饮服务;中餐厅;中餐厅,4.6,115,0.9677
1405,菲乐餐厅(望江城投店),上城区,餐饮服务;中餐厅;中餐厅,4.7,128,0.9671
1406,東喜記·杭帮菜·西湖醋鱼(拱墅店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.7,128,0.9671
1407,哥老官重庆美蛙鱼头(杭州大厦购物城·中央商城店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,128,0.9671
1408,暮光里烧鸟·摩登居酒屋·CHIRPY BIRD,萧山区,餐饮服务;外国餐厅;日本料理,4.7,128,0.9671
1409,小厨师沈家门海鲜(胜利河店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.7,128,0.9671
1410,楼外楼(城市阳台店),上城区,餐饮服务;中餐厅;中餐厅,4.5,104,0.9669
1411,gege blue青田西餐大师(龙湖杭州金沙天街店),钱塘区,餐饮服务;外国餐厅;西餐厅(综合风味),4.5,104,0.9669
1412,柒园·三十年创意杭帮菜(杭州东站万象汇店),上城区,餐饮服务;中餐厅;中餐厅,4.6,116,0.9659
1413,東小鲜.舟山小海鲜(钱江世纪城店),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.8,143,0.9658
1414,德悦海鲜·包厢宴会(杭州滨江店),滨江区,餐饮服务;中餐厅;海鲜酒楼|住宿服务;宾馆酒店;宾馆酒店,4.7,129,0.9656
1415,二火锅(杭州店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.7,129,0.9656
1416,七欣天(临平星火南路店),临平区,餐饮服务;中餐厅;火锅店|餐饮服务;中餐厅;海鲜酒楼,4.7,129,0.9656
1417,東盛炭烤自助料理(奥体印象城店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,129,0.9656
1418,東盛炭烤自助料理(临平招商花园城店),临平区,餐饮服务;中餐厅;中餐厅,4.7,129,0.9656
1419,炙烤拾光烧烤 烤鱼 小龙虾(西投云潮中心店),西湖区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,105,0.965
1420,黄龙海鲜大排档(杭州总店),西湖区,餐饮服务;中餐厅;海鲜酒楼,4.9,160,0.9643
1421,海农日记餐厅(奥体店),萧山区,餐饮服务;中餐厅;浙江菜,4.6,117,0.9642
1422,周记羊骨烧烤龙虾火锅(留下店),西湖区,餐饮服务;中餐厅;特色/地方风味餐厅,4.4,95,0.964
1423,蔚来咖啡(钱江新城店),上城区,餐饮服务;咖啡厅;咖啡厅,3.6,41,0.9632
1424,老弄堂·老底子杭帮味(西溪店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,131,0.9626
1425,粤顺餐馆(赞成中心店),上城区,餐饮服务;中餐厅;广东菜(粤菜),4.7,131,0.9626
1426,酉串·食聚屋炭火烧鸟酒场(杭州本店),拱墅区,餐饮服务;外国餐厅;日本料理,4.7,131,0.9626
1427,禧粤鱼捞·斑鱼海鲜粥火锅(萧山万象汇店),萧山区,餐饮服务;中餐厅;火锅店,4.6,118,0.9625
1428,鸟剑居酒屋(星澜里店),滨江区,餐饮服务;外国餐厅;日本料理,4.6,118,0.9625
1429,魔宗·烧肉(亚奥万象天地店),萧山区,餐饮服务;外国餐厅;日本料理,4.6,118,0.9625
1430,余记烤鱼·烧烤,上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.4,96,0.9618
1431,三个蒙古大叔烤羊肉串(五福天虹购物中心B座店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.7,132,0.9611
1432,德悦悦品海鲜姿造(未来科技城宝龙广场店),余杭区,餐饮服务;中餐厅;海鲜酒楼,4.7,132,0.9611
1433,醉天青·西湖醋鱼小馆,上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,119,0.9608
1434,珮姐重庆火锅(杭州湖滨in77店),上城区,餐饮服务;中餐厅;火锅店,4.6,119,0.9608
1435,嘟嘟宝私房菜馆,临安区,餐饮服务;中餐厅;中餐厅,4.4,97,0.9597
1436,羊老三火锅烧烤龙虾馆(杭州下沙宝龙广场店),钱塘区,餐饮服务;中餐厅;火锅店,4.4,97,0.9597
1437,知味观味庄(杭州钱江世纪城店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,133,0.9596
1438,潮三爷.生腌熟醉潮汕菜(朝晖店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,133,0.9596
1439,18号酒馆(滨江山泽里店),滨江区,餐饮服务;外国餐厅;西餐厅(综合风味),4.7,133,0.9596
1440,久米半岛(新台州菜),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.7,133,0.9596
1441,海底捞火锅(武林广场国大店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,120,0.9592
1442,海底捞火锅(上城天街店),上城区,餐饮服务;中餐厅;火锅店,4.6,120,0.9592
1443,潮中人潮州菜(古墩路店),西湖区,餐饮服务;中餐厅;潮州菜,4.6,120,0.9592
1444,禧粤鱼捞·斑鱼海鲜粥火锅(杭州亚奥万象天地店),萧山区,餐饮服务;中餐厅;火锅店,4.6,120,0.9592
1445,罗氏京東盛·老北京铜锅涮肉·烤串(西湖总店),上城区,餐饮服务;中餐厅;火锅店,4.6,120,0.9592
1446,牛小新烧肉屋(滨江银泰店),滨江区,餐饮服务;外国餐厅;日本料理,4.6,120,0.9592
1447,bistroduvin·法社,上城区,餐饮服务;外国餐厅;法式菜品餐厅,4.6,120,0.9592
1448,鳗本家鳗鱼饭·烧鸟(西湖店),上城区,餐饮服务;外国餐厅;日本料理,4.5,108,0.9592
1449,东京烧肉Itimaru(屏风街店),拱墅区,餐饮服务;外国餐厅;日本料理,4.9,165,0.9585
1450,富贵椰Thai Bistro泰式料理(万象城店),上城区,餐饮服务;外国餐厅;外国餐厅,4.7,134,0.9582
1451,宋宴(之江店),上城区,餐饮服务;中餐厅;中餐厅,4.7,134,0.9582
1452,黄龙海鲜大排档(钱江世纪城店),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.7,134,0.9582
1453,强子海鲜(建设一路店),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.7,134,0.9582
1454,象山石浦海鲜城(杭大路店),西湖区,餐饮服务;中餐厅;海鲜酒楼,4.7,134,0.9582
1455,德悦悦品海鲜姿造(星光店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,134,0.9582
1456,东海渔宫·海鲜姿造(滨江店),滨江区,餐饮服务;中餐厅;海鲜酒楼,4.7,134,0.9582
1457,向东海·台州菜·小海鲜(杭州来福士中心店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.6,121,0.9575
1458,BM南法餐厅(杭罐1958店),上城区,餐饮服务;外国餐厅;外国餐厅,4.6,121,0.9575
1459,不会飞的烧鸟(华家池店),上城区,餐饮服务;外国餐厅;日本料理,4.6,121,0.9575
1460,缦云里花园餐厅(杭州湖滨in77D区店),上城区,餐饮服务;外国餐厅;西餐厅(综合风味),4.6,121,0.9575
1461,乔村二十八道(钱江世纪城店),萧山区,餐饮服务;中餐厅;中餐厅,4.9,166,0.9574
1462,大郎烧烤海鲜大排档(凯旋路店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,109,0.9573
1463,晓叁月·生日下午茶约会·西餐融合菜,临平区,餐饮服务;餐饮相关场所;餐饮相关,4.5,109,0.9573
1464,兄弟龙虾(金家渡总店),余杭区,餐饮服务;中餐厅;海鲜酒楼,4.5,109,0.9573
1465,可爸海鲜小龙虾大闸蟹(萧山店No5),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.5,109,0.9573
1466,吾庐有闲,余杭区,餐饮服务;中餐厅;广东菜(粤菜),4.8,150,0.9567
1467,东庭会·宴,上城区,餐饮服务;中餐厅;中餐厅,4.8,150,0.9567
1468,活蹦乱跳海鲜餐厅(丁桥店),上城区,餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;广东菜(粤菜),4.8,150,0.9567
1469,中国杭帮菜博物馆(虎玉路店),上城区,餐饮服务;中餐厅;中餐厅,4.7,135,0.9567
1470,新沸腾鱼乡(黄姑山路店),西湖区,餐饮服务;中餐厅;四川菜(川菜),4.7,135,0.9567
1471,潮东东(九鼎·名仕顿商务楼店),拱墅区,餐饮服务;中餐厅;潮州菜,4.7,135,0.9567
1472,山缓缓火锅(杭州中心店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,135,0.9567
1473,和炙烧鸟(庆春店),上城区,餐饮服务;外国餐厅;日本料理,4.7,135,0.9567
1474,九洲籍.新派潮菜(杭州首店),上城区,餐饮服务;中餐厅;中餐厅,4.6,122,0.9559
1475,万寿居酒屋,拱墅区,餐饮服务;外国餐厅;日本料理,4.6,122,0.9559
1476,快点小龙虾大闸蟹(信义坊店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.5,110,0.9555
1477,德悦东海怡品海鲜姿造(萧山金城路店),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.8,151,0.9554
1478,喜禄顺德小馆(来福士店),上城区,餐饮服务;中餐厅;广东菜(粤菜),4.4,99,0.9554
1479,杭州明豪voco酒店·日月西餐厅·自助餐,滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.4,99,0.9554
1480,巴奴毛肚火锅(龙湖杭州西溪天街店),西湖区,餐饮服务;中餐厅;火锅店,4.7,136,0.9553
1481,WADE'S Bar &Grill 味德(武林店),拱墅区,餐饮服务;外国餐厅;西餐厅(综合风味),4.7,136,0.9553
1482,渔歌和宴.原烹平价海鲜餐厅(西溪堂店),余杭区,餐饮服务;中餐厅;海鲜酒楼,4.7,136,0.9553
1483,唐院宋潮·江鲜宴,余杭区,餐饮服务;中餐厅;中餐厅,4.7,137,0.9539
1484,喜禄顺德菜(西湖天地店),上城区,餐饮服务;中餐厅;中餐厅,4.5,111,0.9537
1485,永聚烤吧(太平门直街店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.5,111,0.9537
1486,KING KU卿古·烤肉大师(501城市广场店),上城区,餐饮服务;中餐厅;中餐厅,4.3,90,0.9533
1487,BlueFrog 蓝蛙X 臻选,上城区,餐饮服务;外国餐厅;西餐厅(综合风味),4.6,124,0.9527
1488,洪阿福·能单点de潮汕牛肉自助火锅(滨江首店),滨江区,餐饮服务;中餐厅;火锅店,4.6,124,0.9527
1489,寻味江南(运河映巷街区店),上城区,餐饮服务;中餐厅;中餐厅,4.6,124,0.9527
1490,O'eat Gastronomy(杭州万象城店),上城区,餐饮服务;外国餐厅;外国餐厅,4.7,138,0.9525
1491,农家大灶台(松乔街店),钱塘区,餐饮服务;中餐厅;中餐厅,4.0,66,0.9513
1492,懂肉记日式烧肉(亚奥万象天地店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,139,0.9511
1493,环海渔宴·江浙菜·海鲜(沈半路店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,139,0.9511
1494,Angelo's意大利西餐厅(滨江店),滨江区,餐饮服务;外国餐厅;意式菜品餐厅,4.6,125,0.9511
1495,鸟巢·烧鸟YaKiToRi炭火刺身小酒馆,滨江区,餐饮服务;外国餐厅;日本料理,4.5,113,0.9501
1496,gaga,上城区,购物服务;服装鞋帽皮具店;服装鞋帽皮具店|餐饮服务;餐饮相关场所;餐饮相关,4.7,140,0.9497
1497,夜酌つけ麺 やきとり(杭州山水店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,140,0.9497
1498,炙?烧鸟?烧肉?深夜食堂(闻涛路店),滨江区,餐饮服务;外国餐厅;日本料理,4.7,140,0.9497
1499,台舟半岛·小海鲜餐厅·台州菜(九堡店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.7,140,0.9497
1500,晨旭夜食烧烤·烤鱼(建国北路店),拱墅区,餐饮服务;中餐厅;中餐厅,4.4,102,0.9494
1501,沈府家宴(未来科技城店),余杭区,餐饮服务;中餐厅;中餐厅,4.7,141,0.9484
1502,醉盏堂烧烤海鲜小龙虾,余杭区,餐饮服务;中餐厅;中餐厅,4.5,114,0.9484
1503,西西弗矢量咖啡(杭州万象城店),上城区,餐饮服务;咖啡厅;咖啡厅,3.8,54,0.9483
1504,钱塘宴(江河汇店),上城区,餐饮服务;中餐厅;中餐厅,4.8,157,0.9481
1505,路小缦·望潮时鲜,上城区,餐饮服务;中餐厅;浙江菜,4.6,127,0.9481
1506,AJIYA味屋日式烤肉(开元路店),上城区,餐饮服务;外国餐厅;日本料理,4.8,158,0.947
1507,東喜記·名厨浙宴(西湖店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,142,0.947
1508,阿刚龙虾(瑞凯水湘大厦店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.7,142,0.947
1509,望江门小龙虾(胜利河美食街店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.5,115,0.9467
1510,路小缦·九段厨林(钱江新城店),上城区,餐饮服务;中餐厅;中餐厅,4.6,128,0.9465
1511,Reallee意大利餐厅,余杭区,餐饮服务;外国餐厅;外国餐厅,4.6,128,0.9465
1512,老谢潮州菜(崇安中心店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,143,0.9457
1513,铁定鲜乐清湾小海鲜,西湖区,餐饮服务;中餐厅;海鲜酒楼,4.7,143,0.9457
1514,七欣天(杭州亚奥万象天地店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,129,0.945
1515,七欣天(杭州西联广场店),拱墅区,餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;火锅店,4.6,129,0.945
1516,七欣天(艮山西路店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.6,129,0.945
1517,喜禄顺德小馆(杭州东站万象汇店),上城区,餐饮服务;中餐厅;中餐厅,4.6,130,0.9436
1518,柠月·寿喜烧(黄龙国际中心店),西湖区,餐饮服务;外国餐厅;日本料理,4.6,130,0.9436
1519,翠熙餐厅,上城区,餐饮服务;外国餐厅;西餐厅(综合风味),4.6,130,0.9436
1520,怪圣龙虾(滨江总店曾用名怪怪龙虾),滨江区,餐饮服务;中餐厅;中餐厅,4.5,117,0.9433
1521,粤顺本味顺德(滨江店),滨江区,餐饮服务;中餐厅;广东菜(粤菜),4.7,145,0.9431
1522,巴奴毛肚火锅(杭州湖滨in77店),上城区,餐饮服务;中餐厅;火锅店,4.7,145,0.9431
1523,奉天小馆·品质东北菜(杭州首店),上城区,餐饮服务;中餐厅;中餐厅,4.6,131,0.9421
1524,喜禄(杭州中心店),拱墅区,餐饮服务;中餐厅;火锅店,4.6,131,0.9421
1525,巴奴毛肚火锅(杭州亚奥万象天地店),萧山区,餐饮服务;中餐厅;火锅店,4.7,146,0.9418
1526,四海珍宝海鲜餐厅(国贸中心店),临平区,餐饮服务;中餐厅;海鲜酒楼,4.7,146,0.9418
1527,鸟剑居酒屋(五福天虹店),上城区,餐饮服务;外国餐厅;日本料理,4.5,118,0.9416
1528,喜禄顺德小馆(金沙天街店),钱塘区,餐饮服务;中餐厅;广东菜(粤菜),4.5,118,0.9416
1529,东京烧肉Itimaru(杭州解百A座店),上城区,餐饮服务;外国餐厅;日本料理,4.8,163,0.9412
1530,山海盟海鲜烤肉自助餐厅(中大银泰店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,132,0.9406
1531,可爸海鲜小龙虾大闸蟹(城东店No3),上城区,餐饮服务;中餐厅;海鲜酒楼,4.6,132,0.9406
1532,唐宫·粤菜海鲜(杭州万象城店),上城区,餐饮服务;中餐厅;广东菜(粤菜)|餐饮服务;中餐厅;海鲜酒楼,4.7,147,0.9405
1533,黄龙海鲜大排档(未科店),余杭区,餐饮服务;中餐厅;海鲜酒楼,4.7,147,0.9405
1534,寿司郎(杭州来福士店),上城区,餐饮服务;外国餐厅;日本料理,4.4,107,0.9397
1535,寿司郎(银泰in77·D馆店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.7,148,0.9393
1536,串馨烧鸟·刺身·料理竞技场,滨江区,餐饮服务;中餐厅;中餐厅,4.7,148,0.9393
1537,左庭右院鲜牛肉火锅(来福士店),上城区,餐饮服务;中餐厅;火锅店,4.6,133,0.9392
1538,盱眙·战友龙虾(转塘店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,133,0.9392
1539,金榜龙虾馆(星耀城店),滨江区,餐饮服务;中餐厅;海鲜酒楼,4.6,133,0.9392
1540,南马道斑鱼鲜火锅(杭州来福士中心店),上城区,餐饮服务;中餐厅;火锅店,4.5,120,0.9383
1541,厚贞日式烤肉(杭州滨江宝龙城店),滨江区,餐饮服务;外国餐厅;日本料理,4.6,134,0.9378
1542,虾佬九·打边炉·夜宵排档(景芳店),上城区,餐饮服务;中餐厅;中餐厅,4.7,150,0.9368
1543,蜀秀·民国独栋1912·新派川菜(湖滨店),上城区,餐饮服务;中餐厅;四川菜(川菜),4.7,150,0.9368
1544,粤顺(朝晖国都店),拱墅区,餐饮服务;中餐厅;广东菜(粤菜),4.7,150,0.9368
1545,潮中人潮州菜(蓝海时代国际大厦写字楼店),西湖区,餐饮服务;中餐厅;潮州菜,4.7,150,0.9368
1546,德悦海鲜(钱江新城店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.7,150,0.9368
1547,杭儿风餐厅(来福士店),上城区,餐饮服务;中餐厅;浙江菜,4.6,135,0.9364
1548,澳骄小屋 Aussie Kitchen(城东店),上城区,餐饮服务;外国餐厅;西餐厅(综合风味)|餐饮服务;糕饼店;糕饼店,4.6,135,0.9364
1549,台客熊烧鸟(庆谐路店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,135,0.9364
1550,大连海鲜烧烤(五福天虹购物中心B座店),上城区,餐饮服务;中餐厅;中餐厅,3.7,51,0.9364
1551,德悦悦品海鲜姿造·海鲜和牛火锅·商务宴·家宴(滨江长河店),滨江区,餐饮服务;中餐厅;海鲜酒楼,4.8,168,0.9357
1552,香芙茗楼(万象城店),上城区,餐饮服务;中餐厅;中餐厅,4.7,151,0.9355
1553,杭越海鲜·宁波味道(下沙店),钱塘区,餐饮服务;中餐厅;海鲜酒楼,4.7,151,0.9355
1554,御·拾串·烧鸟放题(鼓楼店),上城区,餐饮服务;中餐厅;中餐厅,4.6,136,0.935
1555,德明饭店(钱江世纪城店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,152,0.9343
1556,戒指龙虾(富阳店),富阳区,餐饮服务;中餐厅;综合酒楼,4.4,110,0.9343
1557,点喝呦奶茶鲜果饮(近江北路店),上城区,餐饮服务;冷饮店;冷饮店,2.7,17,0.9341
1558,厚贞日式烧肉(杭州来福士中心店),上城区,餐饮服务;外国餐厅;日本料理,4.5,123,0.9336
1559,炙·烧鸟·烧肉·深夜食堂(都会山店),萧山区,餐饮服务;外国餐厅;日本料理,4.6,138,0.9322
1560,苏面坊·蟹黄面·蟹黄火锅(蜻蜓公园店),上城区,餐饮服务;中餐厅;中餐厅,4.6,139,0.9309
1561,胡须有你花园·江景餐厅(滨江奥体店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,155,0.9307
1562,望江门烧烤(秋涛北路店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.1,81,0.9304
1563,一绪に寿喜烧放题(杭州滨江龙湖),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.7,156,0.9295
1564,红钳侠小龙虾·烧烤(闻涛路店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,156,0.9295
1565,台舟半岛·台州菜·小海鲜(奥体店),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.6,140,0.9295
1566,新大陆龙虾工坊(白云小区店),桐庐县,餐饮服务;中餐厅;海鲜酒楼,4.4,113,0.929
1567,锦楼·臻选新式杭帮(杭州中心店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.7,157,0.9284
1568,寿司郎(黄龙国际中心店),西湖区,餐饮服务;外国餐厅;日本料理,4.7,157,0.9284
1569,LANJOLL澜·爵,西湖区,餐饮服务;外国餐厅;外国餐厅,4.7,157,0.9284
1570,漫野串烧·炭火烧鸟(钱江世纪城店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.6,141,0.9282
1571,海鲨岛海鲜豆捞餐厅,上城区,餐饮服务;中餐厅;火锅店,4.8,176,0.9273
1572,東喜記·名厨浙宴(钱江店),上城区,餐饮服务;中餐厅;中餐厅,4.7,159,0.9261
1573,杨记旺角香港大排档,上城区,餐饮服务;中餐厅;中餐厅,4.7,159,0.9261
1574,香芙茗楼(嘉里中心店),拱墅区,餐饮服务;茶艺馆;茶艺馆|餐饮服务;中餐厅;中餐厅,4.7,159,0.9261
1575,LAURA BERGAMO罗拉意大利餐厅,上城区,餐饮服务;外国餐厅;西餐厅(综合风味),4.5,128,0.926
1576,永聚烤吧盱眙龙虾,上城区,餐饮服务;中餐厅;中餐厅,4.5,128,0.926
1577,野果yeego(杭州万象城店),上城区,餐饮服务;中餐厅;中餐厅,4.6,143,0.9256
1578,嗨小鲜-无骨鱼专家,西湖区,餐饮服务;中餐厅;中餐厅,4.6,143,0.9256
1579,卜卜串烧鸟·羊肉炉苍蝇馆(深蓝国际店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,143,0.9256
1580,紫竹·水乐西湖·庭院餐厅,西湖区,餐饮服务;中餐厅;特色/地方风味餐厅,4.7,160,0.9249
1581,小厨师(百井坊店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.7,160,0.9249
1582,七欣天(杭州庆春路越都荟店),上城区,餐饮服务;中餐厅;火锅店,4.5,129,0.9245
1583,叁念SANNIAN西餐厅(杭州临平inPARK店),临平区,餐饮服务;餐饮相关场所;餐饮相关,4.5,129,0.9245
1584,虾老大深夜食堂·焗海鲜·小龙虾(八方城店),余杭区,餐饮服务;中餐厅;中餐厅,4.2,93,0.9244
1585,杭越小鲜(杭州来福士中心店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,144,0.9243
1586,尹目·烧鸟居酒屋,上城区,餐饮服务;外国餐厅;日本料理,4.6,144,0.9243
1587,厚贞烤肉(杭州中心店),拱墅区,餐饮服务;外国餐厅;日本料理,4.6,144,0.9243
1588,巴奴毛肚火锅(杭州东站万象汇店),上城区,餐饮服务;中餐厅;火锅店,4.6,145,0.923
1589,巴奴毛肚火锅(杭州上城龙湖天街店),上城区,餐饮服务;中餐厅;火锅店,4.6,145,0.923
1590,巴奴毛肚火锅(杭州萧山万象汇店),萧山区,餐饮服务;中餐厅;火锅店,4.6,145,0.923
1591,可爸海鲜小龙虾私房菜(余杭店No.8),余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.6,145,0.923
1592,虾蟹工坊龙虾馆(阅城新座店),拱墅区,餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;特色/地方风味餐厅,4.5,130,0.923
1593,强子海鲜(奥体店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.6,146,0.9218
1594,川味观Manana·川渝火锅(湖滨in77店),上城区,餐饮服务;中餐厅;火锅店,4.5,131,0.9216
