name,rating,cost,性价比,评分标准化,消费友好度,性价比标准化,综合得分
侯师傅热炒店(杭州湖滨in77店),4.6,80,1.046775110620863,0.8636363636363635,0.9502724795640327,0.271499842145762,70.77
碧湖小馆(象山国际店),4.6,80,1.046775110620863,0.8636363636363635,0.9502724795640327,0.271499842145762,70.77
马丫东北饭儿(浙商财富中心店),4.6,80,1.046775110620863,0.8636363636363635,0.9502724795640327,0.271499842145762,70.77
马丫东北饭儿(临平店),4.6,80,1.046775110620863,0.8636363636363635,0.9502724795640327,0.271499842145762,70.77
蘭记牛府贵州黄牛肉火锅(中山中路店),4.6,80,1.046775110620863,0.8636363636363635,0.9502724795640327,0.271499842145762,70.77
一个串说(万泰城店),4.6,80,1.046775110620863,0.8636363636363635,0.9502724795640327,0.271499842145762,70.77
赶海去·海鲜烧烤小酒馆·团建·露营(萧山店),4.6,80,1.046775110620863,0.8636363636363635,0.9502724795640327,0.271499842145762,70.77
戒指龙虾.小龙虾.烧烤(下沙一店),4.6,80,1.046775110620863,0.8636363636363635,0.9502724795640327,0.271499842145762,70.77
戒指龙虾·小龙虾·烧烤(九堡格畈店),4.6,80,1.046775110620863,0.8636363636363635,0.9502724795640327,0.271499842145762,70.77
朱小喜龙虾馆(金莱店),4.6,80,1.046775110620863,0.8636363636363635,0.9502724795640327,0.271499842145762,70.77
皖宴地锅鸡(瑞聚大厦店),4.5,53,1.128106792975486,0.8181818181818181,0.9686648501362398,0.3245311404227363,70.77
萨莉亚意式餐厅(国大城市广场店),4.5,53,1.128106792975486,0.8181818181818181,0.9686648501362398,0.3245311404227363,70.77
兄弟龙虾(广苑小区店),4.5,53,1.128106792975486,0.8181818181818181,0.9686648501362398,0.3245311404227363,70.77
堂前屋后·开化山里菜(凯旋店),4.6,81,1.043860464415957,0.8636363636363635,0.9495912806539509,0.26959938382755994,70.69
吴记·寻味江南,4.6,81,1.043860464415957,0.8636363636363635,0.9495912806539509,0.26959938382755994,70.69
小红砂锅(三根桥店),4.6,81,1.043860464415957,0.8636363636363635,0.9495912806539509,0.26959938382755994,70.69
蚂蚁洞烤肉料理(杭州亚奥万象天地店),4.6,81,1.043860464415957,0.8636363636363635,0.9495912806539509,0.26959938382755994,70.69
黄龙海鲜大排档(滨江店),4.7,123,0.9750467760092476,0.909090909090909,0.9209809264305178,0.22473028571246917,70.68
拉哥烧烤龙虾馆(沈塘桥店),4.5,54,1.1229413158314532,0.8181818181818181,0.967983651226158,0.3211630561628572,70.65
粤顺餐厅(EFC LIVE欧美广场店),4.7,124,0.9734247308100584,0.909090909090909,0.920299727520436,0.22367265158654664,70.63
木屋烧烤(江干天虹店),4.6,82,1.04099704159588,0.8636363636363635,0.9489100817438693,0.2677323250717543,70.62
蚝当家·海鲜龙虾烧烤(文二路店),4.6,82,1.04099704159588,0.8636363636363635,0.9489100817438693,0.2677323250717543,70.62
瑔记·台州小馆·小龙虾(杭州首店),4.6,82,1.04099704159588,0.8636363636363635,0.9489100817438693,0.2677323250717543,70.62
元气考拉·湖南小炒(滨江宝龙城店),4.4,37,1.2095933420669718,0.7727272727272727,0.9795640326975477,0.37766341760335537,70.59
麦当劳(工联大厦店)餐厅,4.4,37,1.2095933420669718,0.7727272727272727,0.9795640326975477,0.37766341760335537,70.59
麦当劳(华侨饭店店),4.4,37,1.2095933420669718,0.7727272727272727,0.9795640326975477,0.37766341760335537,70.59
李白图书馆餐厅(秋涛北路店),4.7,125,0.9718209340204937,0.909090909090909,0.9196185286103542,0.22262691610609492,70.58
京東盛·老北京铜锅涮肉·烤串(钱江世纪城店),4.7,125,0.9718209340204937,0.909090909090909,0.9196185286103542,0.22262691610609492,70.58
觅香老火锅(杭州首店),4.7,125,0.9718209340204937,0.909090909090909,0.9196185286103542,0.22262691610609492,70.58
茉莉奶白(杭州万象城店),4.2,19,1.4019944429204032,0.6818181818181819,0.9918256130790191,0.5031161301599223,70.57
胖哥俩肉蟹煲(杭州天虹店),4.6,83,1.038183298664222,0.8636363636363635,0.9482288828337875,0.2658976594609673,70.55
匠小灶·江浙菜(西湖·定安路店),4.6,83,1.038183298664222,0.8636363636363635,0.9482288828337875,0.2658976594609673,70.55
小舅妈社区老火锅(滨江天街店),4.6,83,1.038183298664222,0.8636363636363635,0.9482288828337875,0.2658976594609673,70.55
柴米夫妻老川菜·小龙虾(华中路店),4.6,83,1.038183298664222,0.8636363636363635,0.9482288828337875,0.2658976594609673,70.55
小菜园新徽菜(杭州江干天虹店),4.5,55,1.117914742793111,0.8181818181818181,0.9673024523160763,0.31788554257417917,70.54
湘先生米小姐(EAC世贸丽晶城店),4.5,55,1.117914742793111,0.8181818181818181,0.9673024523160763,0.31788554257417917,70.54
湘先生米小姐(临安人民广场店),4.5,55,1.117914742793111,0.8181818181818181,0.9673024523160763,0.31788554257417917,70.54
小菜园新徽菜(杭州上城龙湖店),4.5,55,1.117914742793111,0.8181818181818181,0.9673024523160763,0.31788554257417917,70.54
小菜园新徽菜(杭州滨江宝龙店),4.5,55,1.117914742793111,0.8181818181818181,0.9673024523160763,0.31788554257417917,70.54
小菜园新徽菜(杭州余杭万达店),4.5,55,1.117914742793111,0.8181818181818181,0.9673024523160763,0.31788554257417917,70.54
小菜园新徽菜(杭州萧山银隆百货店),4.5,55,1.117914742793111,0.8181818181818181,0.9673024523160763,0.31788554257417917,70.54
小菜园新徽菜(杭州钱塘永旺店),4.5,55,1.117914742793111,0.8181818181818181,0.9673024523160763,0.31788554257417917,70.54
小菜园新徽菜(杭州滨江开元店),4.5,55,1.117914742793111,0.8181818181818181,0.9673024523160763,0.31788554257417917,70.54
宝中宝食府,4.7,127,0.9686666703111613,0.909090909090909,0.9182561307901907,0.22057021821455874,70.48
慢野·自由餐厅·私房菜(馒头山店),4.7,127,0.9686666703111613,0.909090909090909,0.9182561307901907,0.22057021821455874,70.48
肉肉大米(杭州万象城店),4.6,84,1.0354177571961811,0.8636363636363635,0.9475476839237057,0.26409442300694247,70.48
狐狸爱上椰子鸡(上城天虹店),4.6,84,1.0354177571961811,0.8636363636363635,0.9475476839237057,0.26409442300694247,70.48
一峤·Singapore浓汤蝦面,4.6,84,1.0354177571961811,0.8636363636363635,0.9475476839237057,0.26409442300694247,70.48
牛小花秘制炭火烤牛肉(新塘路景芳店),4.6,84,1.0354177571961811,0.8636363636363635,0.9475476839237057,0.26409442300694247,70.48
厨创东北小酒馆(EFC新店),4.6,84,1.0354177571961811,0.8636363636363635,0.9475476839237057,0.26409442300694247,70.48
红盔甲.小龙虾(杭州首店),4.8,188,0.9157252317232223,0.9545454545454544,0.8767029972752044,0.186050420520868,70.45
菲乐餐厅(望江城投店),4.7,128,0.9671155198875083,0.909090909090909,0.917574931880109,0.2195588101333817,70.44
東喜記·杭帮菜·西湖醋鱼(拱墅店),4.7,128,0.9671155198875083,0.909090909090909,0.917574931880109,0.2195588101333817,70.44
哥老官重庆美蛙鱼头(杭州大厦购物城·中央商城店),4.7,128,0.9671155198875083,0.909090909090909,0.917574931880109,0.2195588101333817,70.44
暮光里烧鸟·摩登居酒屋·CHIRPY BIRD,4.7,128,0.9671155198875083,0.909090909090909,0.917574931880109,0.2195588101333817,70.44
小厨师沈家门海鲜(胜利河店),4.7,128,0.9671155198875083,0.909090909090909,0.917574931880109,0.2195588101333817,70.44
湘先生米小姐(滨江宝龙店),4.5,56,1.1130207612752312,0.8181818181818181,0.9666212534059946,0.3146944836150756,70.42
湖南人家私房菜馆(上尚城店),4.5,56,1.1130207612752312,0.8181818181818181,0.9666212534059946,0.3146944836150756,70.42
东北大院(空港新天地店),4.5,56,1.1130207612752312,0.8181818181818181,0.9666212534059946,0.3146944836150756,70.42
厨创东北老家(新天地购物中心店),4.5,56,1.1130207612752312,0.8181818181818181,0.9666212534059946,0.3146944836150756,70.42
兰湘子·湘菜小炒(杭州钱塘永旺梦乐城店),4.4,38,1.2010170498013486,0.7727272727272727,0.978882833787466,0.3720713543374598,70.41
寄畅興·百年蟹黄面·非遗杭帮菜(西湖庭院景观店),4.6,85,1.0326990003381638,0.8636363636363635,0.946866485013624,0.26232169186815407,70.4
王翁记石锅翅·乳鸽专门店,4.6,85,1.0326990003381638,0.8636363636363635,0.946866485013624,0.26232169186815407,70.4
徽姐姐徽菜·臭鳜鱼(潮王路店),4.6,85,1.0326990003381638,0.8636363636363635,0.946866485013624,0.26232169186815407,70.4
焰请烤肉铺子(杭州天虹购物中心店),4.6,85,1.0326990003381638,0.8636363636363635,0.946866485013624,0.26232169186815407,70.4
三两好友深夜食堂小龙虾·烤乳猪·罗氏虾(滨江店),4.6,85,1.0326990003381638,0.8636363636363635,0.946866485013624,0.26232169186815407,70.4
山葵村烤肉(滨江星光大道店),4.6,85,1.0326990003381638,0.8636363636363635,0.946866485013624,0.26232169186815407,70.4
李氏龙虾烧烤烤鱼(缔逸城商业街店),4.6,85,1.0326990003381638,0.8636363636363635,0.946866485013624,0.26232169186815407,70.4
德悦海鲜·包厢宴会(杭州滨江店),4.7,129,0.9655812501871658,0.909090909090909,0.9168937329700273,0.21855840891505413,70.39
二火锅(杭州店),4.7,129,0.9655812501871658,0.909090909090909,0.9168937329700273,0.21855840891505413,70.39
七欣天(临平星火南路店),4.7,129,0.9655812501871658,0.909090909090909,0.9168937329700273,0.21855840891505413,70.39
東盛炭烤自助料理(奥体印象城店),4.7,129,0.9655812501871658,0.909090909090909,0.9168937329700273,0.21855840891505413,70.39
東盛炭烤自助料理(临平招商花园城店),4.7,129,0.9655812501871658,0.909090909090909,0.9168937329700273,0.21855840891505413,70.39
江浙荟(杭州湖滨in77店),4.6,86,1.0300256695352283,0.8636363636363635,0.9461852861035422,0.2605785802159772,70.34
洞庭3000里·乡野湖南菜(杭州中心店),4.6,86,1.0300256695352283,0.8636363636363635,0.9461852861035422,0.2605785802159772,70.34
凯旋烧烤(建国北路),4.6,86,1.0300256695352283,0.8636363636363635,0.9461852861035422,0.2605785802159772,70.34
蛮涮自助小火锅·糖水铺子集合店(滨江银泰店),4.5,57,1.108253456165225,0.8181818181818181,0.9659400544959128,0.3115860224109443,70.31
蛮涮自助小火锅·糖水铺子集合店(金沙印象城店),4.5,57,1.108253456165225,0.8181818181818181,0.9659400544959128,0.3115860224109443,70.31
蛮涮自助小火锅·糖水铺子集合店(杭州滨江天街店),4.5,57,1.108253456165225,0.8181818181818181,0.9659400544959128,0.3115860224109443,70.31
蛮涮自助小火锅·糖水铺子集合店(滨江宝龙店),4.5,57,1.108253456165225,0.8181818181818181,0.9659400544959128,0.3115860224109443,70.31
蛮涮自助小火锅·糖水铺子集合店(七堡花园城店),4.5,57,1.108253456165225,0.8181818181818181,0.9659400544959128,0.3115860224109443,70.31
蛮涮自助小火锅·糖水铺子集合店(杭州上城天街店),4.5,57,1.108253456165225,0.8181818181818181,0.9659400544959128,0.3115860224109443,70.31
徽州小馆,3.9,9,1.693748479422682,0.5454545454545454,0.9986376021798365,0.6933506720424083,70.31
库迪咖啡(高德置地中心店),3.9,9,1.693748479422682,0.5454545454545454,0.9986376021798365,0.6933506720424083,70.31
库迪咖啡(杭州爵优科技大厦店),3.9,9,1.693748479422682,0.5454545454545454,0.9986376021798365,0.6933506720424083,70.31
老弄堂·老底子杭帮味(西溪店),4.7,131,0.9625620851542669,0.909090909090909,0.9155313351498637,0.21658980041254022,70.3
粤顺餐馆(赞成中心店),4.7,131,0.9625620851542669,0.909090909090909,0.9155313351498637,0.21658980041254022,70.3
酉串·食聚屋炭火烧鸟酒场(杭州本店),4.7,131,0.9625620851542669,0.909090909090909,0.9155313351498637,0.21658980041254022,70.3
汉堡王(庆春广场地铁站),4.3,27,1.2904370025517762,0.7272727272727271,0.9863760217983651,0.430376507371729,70.3
很久以前羊肉串(杭州来福士店),4.6,87,1.0273964614690458,0.8636363636363635,0.9455040871934605,0.25886423823812404,70.27
苏小蟹·蟹黄面(西溪湿地博物馆店),4.6,87,1.0273964614690458,0.8636363636363635,0.9455040871934605,0.25886423823812404,70.27
小杨小黄鱼超人龙虾(景芳店),4.6,87,1.0273964614690458,0.8636363636363635,0.9455040871934605,0.25886423823812404,70.27
三个蒙古大叔烤羊肉串(五福天虹购物中心B座店),4.7,132,0.9610765769005598,0.909090909090909,0.9148501362397821,0.21562119348084346,70.25
德悦悦品海鲜姿造(未来科技城宝龙广场店),4.7,132,0.9610765769005598,0.909090909090909,0.9148501362397821,0.21562119348084346,70.25
Peet's皮爷咖啡(杭州来福士店),4.4,39,1.192774134999994,0.7727272727272727,0.9782016348773842,0.3666966656448501,70.23
Peet's皮爷咖啡(杭州大厦501店),4.4,39,1.192774134999994,0.7727272727272727,0.9782016348773842,0.3666966656448501,70.23
星平鸡饭·粤菜小炒(来福士店),4.5,58,1.1036072781442368,0.8181818181818181,0.965258855585831,0.3085565405983755,70.21
举炊·寻湘记·湖南菜(西子丁兰广场店),4.5,58,1.1036072781442368,0.8181818181818181,0.965258855585831,0.3085565405983755,70.21
叭嘴湘·湖南下饭菜(乐创城店),4.5,58,1.1036072781442368,0.8181818181818181,0.965258855585831,0.3085565405983755,70.21
吉豚屋(杭州湖滨in77C3区店),4.5,58,1.1036072781442368,0.8181818181818181,0.965258855585831,0.3085565405983755,70.21
必胜客(杭州转塘华润店),4.5,58,1.1036072781442368,0.8181818181818181,0.965258855585831,0.3085565405983755,70.21
火龙堂·龙虾羊排烧烤精酿(文一路店),4.5,58,1.1036072781442368,0.8181818181818181,0.965258855585831,0.3085565405983755,70.21
知味观味庄(杭州钱江世纪城店),4.7,133,0.9596067229571507,0.909090909090909,0.9141689373297003,0.2146627937448507,70.2
潮三爷.生腌熟醉潮汕菜(朝晖店),4.7,133,0.9596067229571507,0.909090909090909,0.9141689373297003,0.2146627937448507,70.2
18号酒馆(滨江山泽里店),4.7,133,0.9596067229571507,0.909090909090909,0.9141689373297003,0.2146627937448507,70.2
久米半岛(新台州菜),4.7,133,0.9596067229571507,0.909090909090909,0.9141689373297003,0.2146627937448507,70.2
蛙小侠(银隆B座店),4.6,88,1.0248101251905388,0.8636363636363635,0.9448228882833788,0.257177850269017,70.2
大鱼徽州·皖南家宴(文二店),4.6,88,1.0248101251905388,0.8636363636363635,0.9448228882833788,0.257177850269017,70.2
马氏脉舟东北清真菜(文一路店),4.6,88,1.0248101251905388,0.8636363636363635,0.9448228882833788,0.257177850269017,70.2
李百蟹·湖景蟹黄面·望湖楼(西湖断桥店),4.6,88,1.0248101251905388,0.8636363636363635,0.9448228882833788,0.257177850269017,70.2
凹凹板正一把串·深夜食堂,4.6,88,1.0248101251905388,0.8636363636363635,0.9448228882833788,0.257177850269017,70.2
品蝦居小龙虾大闸蟹,4.6,88,1.0248101251905388,0.8636363636363635,0.9448228882833788,0.257177850269017,70.2
富贵椰Thai Bistro泰式料理(万象城店),4.7,134,0.9581522365799501,0.909090909090909,0.9134877384196185,0.21371441423669296,70.16
宋宴(之江店),4.7,134,0.9581522365799501,0.909090909090909,0.9134877384196185,0.21371441423669296,70.16
黄龙海鲜大排档(钱江世纪城店),4.7,134,0.9581522365799501,0.909090909090909,0.9134877384196185,0.21371441423669296,70.16
强子海鲜(建设一路店),4.7,134,0.9581522365799501,0.909090909090909,0.9134877384196185,0.21371441423669296,70.16
象山石浦海鲜城(杭大路店),4.7,134,0.9581522365799501,0.909090909090909,0.9134877384196185,0.21371441423669296,70.16
德悦悦品海鲜姿造(星光店),4.7,134,0.9581522365799501,0.909090909090909,0.9134877384196185,0.21371441423669296,70.16
东海渔宫·海鲜姿造(滨江店),4.7,134,0.9581522365799501,0.909090909090909,0.9134877384196185,0.21371441423669296,70.16
小马烧烤,4.6,89,1.0222654594327278,0.8636363636363635,0.944141689373297,0.2555186330376646,70.13
福临潮汕牛档·鲜烤牛肉·沙茶火锅·牛腩饭·烧烤,4.6,89,1.0222654594327278,0.8636363636363635,0.944141689373297,0.2555186330376646,70.13
光头龙虾(丁桥店),4.6,89,1.0222654594327278,0.8636363636363635,0.944141689373297,0.2555186330376646,70.13
小南门龙虾(天润店),4.6,89,1.0222654594327278,0.8636363636363635,0.944141689373297,0.2555186330376646,70.13
中国杭帮菜博物馆(虎玉路店),4.7,135,0.9567128384382347,0.909090909090909,0.9128065395095368,0.2127758728222931,70.11
新沸腾鱼乡(黄姑山路店),4.7,135,0.9567128384382347,0.909090909090909,0.9128065395095368,0.2127758728222931,70.11
潮东东(九鼎·名仕顿商务楼店),4.7,135,0.9567128384382347,0.909090909090909,0.9128065395095368,0.2127758728222931,70.11
山缓缓火锅(杭州中心店),4.7,135,0.9567128384382347,0.909090909090909,0.9128065395095368,0.2127758728222931,70.11
和炙烧鸟(庆春店),4.7,135,0.9567128384382347,0.909090909090909,0.9128065395095368,0.2127758728222931,70.11
LINLEE·手打柠檬茶(太平门直街店),4.2,20,1.3795267027628146,0.6818181818181819,0.9911444141689373,0.4884663234005899,70.11
LINLEE林里·手打柠檬茶(五福天虹购物中心店),4.2,20,1.3795267027628146,0.6818181818181819,0.9911444141689373,0.4884663234005899,70.11
塔斯汀中国汉堡(杭州市河坊街店),4.2,20,1.3795267027628146,0.6818181818181819,0.9911444141689373,0.4884663234005899,70.11
星平鸡饭·粤菜小炒(杭州东站万象汇店),4.5,59,1.0990770150418754,0.8181818181818181,0.9645776566757494,0.3056026396473663,70.1
费大厨辣椒炒肉(杭州大悦城店),4.5,59,1.0990770150418754,0.8181818181818181,0.9645776566757494,0.3056026396473663,70.1
湘先生米小姐(金沙印象城店),4.5,59,1.0990770150418754,0.8181818181818181,0.9645776566757494,0.3056026396473663,70.1
古茗(上城市民中心店),4.1,15,1.4787624169111875,0.636363636363636,0.9945504087193461,0.5531717199247255,70.1
古茗(江干城星路店),4.1,15,1.4787624169111875,0.636363636363636,0.9945504087193461,0.5531717199247255,70.1
古茗(杭州上城景芳站店),4.1,15,1.4787624169111875,0.636363636363636,0.9945504087193461,0.5531717199247255,70.1
巴奴毛肚火锅(龙湖杭州西溪天街店),4.7,136,0.9552882563683724,0.909090909090909,0.912125340599455,0.21184699204078544,70.07
WADE'S Bar &Grill 味德(武林店),4.7,136,0.9552882563683724,0.909090909090909,0.912125340599455,0.21184699204078544,70.07
渔歌和宴.原烹平价海鲜餐厅(西溪堂店),4.7,136,0.9552882563683724,0.909090909090909,0.912125340599455,0.21184699204078544,70.07
味舵主重庆火锅(明星路店),4.6,90,1.0197613100905423,0.8636363636363635,0.9434604904632152,0.25388583402440296,70.07
潮汕叶记鲜牛肉火锅(华星时代广场店),4.6,90,1.0197613100905423,0.8636363636363635,0.9434604904632152,0.25388583402440296,70.07
肥猫·小龙虾·鲜货烧烤·炒菜大排档(杭州滨江区),4.6,90,1.0197613100905423,0.8636363636363635,0.9434604904632152,0.25388583402440296,70.07
唐院宋潮·江鲜宴,4.7,137,0.953878225137508,0.909090909090909,0.9114441416893733,0.21092759895043006,70.02
鹤之乡·齐齐哈尔烤肉(秋涛路店),4.6,91,1.017296567855457,0.8636363636363635,0.9427792915531336,0.2522787299185916,70.0
费大厨辣椒炒肉(金沙天街店),4.6,91,1.017296567855457,0.8636363636363635,0.9427792915531336,0.2522787299185916,70.0
炉鱼(杭州湖滨88店),4.5,60,1.0946577658871908,0.8181818181818181,0.9638964577656676,0.3027211239415864,70.0
万州烤鱼烧烤龙虾炒菜,4.5,60,1.0946577658871908,0.8181818181818181,0.9638964577656676,0.3027211239415864,70.0
O'eat Gastronomy(杭州万象城店),4.7,138,0.9524824862167367,0.909090909090909,0.9107629427792916,0.2100175249807134,69.98
繁秋·新粤菜,4.8,202,0.9034093575392795,0.9545454545454544,0.8671662125340599,0.17802001000332096,69.97
黄记老厨·传统杭帮菜(清泰街店),4.6,92,1.014870165993831,0.8636363636363635,0.9420980926430518,0.2506966251700062,69.94
张笨笨四川火锅(滨江天街店),4.6,92,1.014870165993831,0.8636363636363635,0.9420980926430518,0.2506966251700062,69.94
舟舢海鲜小馆·舟山小海鲜(西湖店),4.6,92,1.014870165993831,0.8636363636363635,0.9420980926430518,0.2506966251700062,69.94
懂肉记日式烧肉(亚奥万象天地店),4.7,139,0.9511007875633157,0.909090909090909,0.9100817438692098,0.20911660579034214,69.93
环海渔宴·江浙菜·海鲜(沈半路店),4.7,139,0.9511007875633157,0.909090909090909,0.9100817438692098,0.20911660579034214,69.93
黔家婆酸汤鲜牛肉火锅,4.5,61,1.0903449173610649,0.8181818181818181,0.9632152588555858,0.2999089854244567,69.9
溢湘堂湖南山里味(上亿彩虹郡店),4.5,61,1.0903449173610649,0.8181818181818181,0.9632152588555858,0.2999089854244567,69.9
大俺徽地锅鸡(东站祥生中心店),4.5,61,1.0903449173610649,0.8181818181818181,0.9632152588555858,0.2999089854244567,69.9
厨创东北大厨(闲林埠店),4.5,61,1.0903449173610649,0.8181818181818181,0.9632152588555858,0.2999089854244567,69.9
吃过瘾小龙虾(下沙宝龙店),4.5,61,1.0903449173610649,0.8181818181818181,0.9632152588555858,0.2999089854244567,69.9
gaga,4.7,140,0.9497328834114926,0.909090909090909,0.909400544959128,0.20822468113085518,69.89
夜酌つけ麺 やきとり(杭州山水店),4.7,140,0.9497328834114926,0.909090909090909,0.909400544959128,0.20822468113085518,69.89
炙?烧鸟?烧肉?深夜食堂(闻涛路店),4.7,140,0.9497328834114926,0.909090909090909,0.909400544959128,0.20822468113085518,69.89
台舟半岛·小海鲜餐厅·台州菜(九堡店),4.7,140,0.9497328834114926,0.909090909090909,0.909400544959128,0.20822468113085518,69.89
兰湘子·湘菜小炒(杭州下沙龙湖天街店),4.4,41,1.1772041002438376,0.7727272727272727,0.9768392370572208,0.35654442074554543,69.89
老阚东北铁锅炖锅包肉(西湖银泰百货店),4.4,41,1.1772041002438376,0.7727272727272727,0.9768392370572208,0.35654442074554543,69.89
不老里·杭州本地菜(西湖长生路店),4.6,93,1.012481078258731,0.8636363636363635,0.94141689373297,0.24913885062726987,69.87
小笨鸡潮汕煲店(杭州首店),4.6,93,1.012481078258731,0.8636363636363635,0.94141689373297,0.24913885062726987,69.87
趣东北齐齐哈尔家庭烤肉,4.6,93,1.012481078258731,0.8636363636363635,0.94141689373297,0.24913885062726987,69.87
COMMUNE幻师(杭州湖滨in77店),4.6,93,1.012481078258731,0.8636363636363635,0.94141689373297,0.24913885062726987,69.87
沈府家宴(未来科技城店),4.7,141,0.9483785340715487,0.909090909090909,0.9087193460490464,0.20734159471559305,69.85
蒲记·潮州夜档(凤起东路店),4.6,94,1.0101283169258553,0.8636363636363635,0.9407356948228883,0.24760476225720213,69.81
阿盼鱼捞·斑鱼海鲜粥火锅·南国传承(杭州湖滨in77B区店),4.6,94,1.0101283169258553,0.8636363636363635,0.9407356948228883,0.24760476225720213,69.81
望江门小龙虾(西湖店),4.6,94,1.0101283169258553,0.8636363636363635,0.9407356948228883,0.24760476225720213,69.81
東喜記·名厨浙宴(西湖店),4.7,142,0.9470375057366763,0.909090909090909,0.9080381471389646,0.20646719409377373,69.8
阿刚龙虾(瑞凯水湘大厦店),4.7,142,0.9470375057366763,0.909090909090909,0.9080381471389646,0.20646719409377373,69.8
富红姐鱼头,4.5,62,1.0861341223917378,0.8181818181818181,0.9625340599455041,0.29716338964263195,69.8
老谢潮州菜(崇安中心店),4.7,143,0.9457095702973349,0.909090909090909,0.9073569482288828,0.2056013305294468,69.76
铁定鲜乐清湾小海鲜,4.7,143,0.9457095702973349,0.909090909090909,0.9073569482288828,0.2056013305294468,69.76
望江门小龙虾·烧烤(杭州总店),4.6,95,1.0078109309449284,0.8636363636363635,0.9400544959128065,0.2460937399394592,69.75
四灶儿·地道杭帮菜(鼓楼1店),4.6,95,1.0078109309449284,0.8636363636363635,0.9400544959128065,0.2460937399394592,69.75
玺炖·中国铁锅炖(亚奥万象天地店),4.6,95,1.0078109309449284,0.8636363636363635,0.9400544959128065,0.2460937399394592,69.75
舞麦UMAI日本料理(中山北路店),4.6,95,1.0078109309449284,0.8636363636363635,0.9400544959128065,0.2460937399394592,69.75
八壶西餐·CLUB,4.6,95,1.0078109309449284,0.8636363636363635,0.9400544959128065,0.2460937399394592,69.75
Moss苔藓·创意融合料理,4.6,95,1.0078109309449284,0.8636363636363635,0.9400544959128065,0.2460937399394592,69.75
东北主烤官·老七龙虾(中豪五星国际店),4.6,95,1.0078109309449284,0.8636363636363635,0.9400544959128065,0.2460937399394592,69.75
肯德基(杭州经贸店),4.3,29,1.264260646319386,0.7272727272727271,0.9850136239782017,0.4133085442486803,69.75
老吴家·老杭州菜·川菜(西湖湖滨店),4.5,63,1.0820212806667227,0.8181818181818181,0.9618528610354223,0.2944816630390403,69.7
鹊拾湘·现炒黄牛肉(新天地购物中心店),4.5,63,1.0820212806667227,0.8181818181818181,0.9618528610354223,0.2944816630390403,69.7
徽小馆,4.5,63,1.0820212806667227,0.8181818181818181,0.9618528610354223,0.2944816630390403,69.7
博多天一天妇罗·牛排饭(滨江天街店),4.5,63,1.0820212806667227,0.8181818181818181,0.9618528610354223,0.2944816630390403,69.7
豪过瘾牛排自助餐厅(萧山开元广场店),4.5,63,1.0820212806667227,0.8181818181818181,0.9618528610354223,0.2944816630390403,69.7
必胜客(杭州滨江店),4.5,63,1.0820212806667227,0.8181818181818181,0.9618528610354223,0.2944816630390403,69.7
撒椒川念餐厅(转江街店),4.6,96,1.005528004198615,0.8636363636363635,0.9393732970027248,0.24460518633128042,69.69
竹村·烧鸟居酒屋(联合中心店),4.6,96,1.005528004198615,0.8636363636363635,0.9393732970027248,0.24460518633128042,69.69
马大虾小龙虾(余杭店)杭城十星级大排档,4.6,96,1.005528004198615,0.8636363636363635,0.9393732970027248,0.24460518633128042,69.69
戒指龙虾·小龙虾·烧烤(天城东路店),4.6,96,1.005528004198615,0.8636363636363635,0.9393732970027248,0.24460518633128042,69.69
树夏(奥体莲荷里店),4.2,21,1.3587649032244244,0.6818181818181819,0.9904632152588556,0.47492885371827814,69.69
粤顺本味顺德(滨江店),4.7,145,0.9430920930891776,0.909090909090909,0.9059945504087193,0.2038946375096991,69.68
巴奴毛肚火锅(杭州湖滨in77店),4.7,145,0.9430920930891776,0.909090909090909,0.9059945504087193,0.2038946375096991,69.68
巴奴毛肚火锅(杭州亚奥万象天地店),4.7,146,0.9418021220147959,0.909090909090909,0.9053133514986376,0.2030535281309956,69.63
四海珍宝海鲜餐厅(国贸中心店),4.7,146,0.9418021220147959,0.909090909090909,0.9053133514986376,0.2030535281309956,69.63
杭百味·湖景杭帮菜(西湖店),4.6,97,1.0032786538616378,0.8636363636363635,0.9386920980926431,0.24313852579757184,69.63
潮味鲜·鱼生虾生(黄姑山路店),4.6,97,1.0032786538616378,0.8636363636363635,0.9386920980926431,0.24313852579757184,69.63
和家轩顺德菜(朝晖店),4.6,97,1.0032786538616378,0.8636363636363635,0.9386920980926431,0.24313852579757184,69.63
三两好友深夜食堂(萧山万象汇店),4.6,97,1.0032786538616378,0.8636363636363635,0.9386920980926431,0.24313852579757184,69.63
杭小馆·创意杭帮菜,4.5,64,1.0780025208615835,0.8181818181818181,0.9611716621253406,0.291861281365382,69.6
江南忆·融合杭帮私房菜,4.5,64,1.0780025208615835,0.8181818181818181,0.9611716621253406,0.291861281365382,69.6
鹊拾湘·金奖现炒黄牛肉(国芳天街店),4.5,64,1.0780025208615835,0.8181818181818181,0.9611716621253406,0.291861281365382,69.6
安徽菜馆(横塘6区南区店),4.5,64,1.0780025208615835,0.8181818181818181,0.9611716621253406,0.291861281365382,69.6
唐宫·粤菜海鲜(杭州万象城店),4.7,147,0.9405243849006555,0.909090909090909,0.9046321525885559,0.20222039575185596,69.59
黄龙海鲜大排档(未科店),4.7,147,0.9405243849006555,0.909090909090909,0.9046321525885559,0.20222039575185596,69.59
