综合排名,name,adname,type,rating,cost,性价比,评分标准化,消费友好度,性价比标准化,综合得分
861,海底捞火锅(杭州工联cc店),上城区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
862,海底捞火锅(杭州中大银泰城店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
863,海底捞火锅之江里店,西湖区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
864,海底捞火锅(杭州金沙印象城店),钱塘区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
865,海底捞火锅(杭州西田城店),余杭区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
866,海底捞火锅(杭州西溪印象城店),余杭区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
867,海底捞火锅(杭州城西银泰城店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
868,海底捞火锅(杭州萧山众安广场店),萧山区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
869,海底捞火锅(杭州大悦城店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
870,海底捞火锅(大江东宝龙广场夜宵主题店),钱塘区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
871,海底捞火锅(杭州临平银泰城店),临平区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
872,海底捞火锅(杭州东城购物中心店),上城区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
873,海底捞火锅(杭州西子丁兰广场店),上城区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
874,海底捞火锅(杭州临平欢乐城店),临平区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
875,海底捞大排档火锅(杭州吾角天街店),钱塘区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
876,海底捞火锅(铂澜大象城店),西湖区,餐饮服务;中餐厅;火锅店|体育休闲服务;体育休闲服务场所;体育休闲服务场所,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
877,海底捞火锅(杭州之江银泰百货店),西湖区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
878,海底捞火锅(杭州古墩路印象城店),西湖区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
879,海底捞火锅(拱墅万达店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
880,海底捞火锅(杭州滨江开元广场店),滨江区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
881,海底捞火锅(杭州余杭万达广场店),余杭区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
882,海底捞火锅(临安苕溪商业广场店),临安区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
883,海底捞火锅(上亿广场店),临平区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
884,海底捞大排档火锅(杭州水晶城购物中心店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
885,苍蝇酒肉馆(国都公寓店),拱墅区,餐饮服务;外国餐厅;日本料理|体育休闲服务;娱乐场所;酒吧,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
886,藏鲜工坊(莲花店),西湖区,餐饮服务;中餐厅;海鲜酒楼,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
887,乔街深夜食堂(凤起路店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
888,小家居·台州小馆(杭州首店),上城区,餐饮服务;中餐厅;中餐厅,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
889,藏鲜工坊(朝晖店),拱墅区,餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;综合酒楼,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
890,乔街深夜食堂(紫金港店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
891,藏鲜工坊·西悦餐厅(西溪店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
892,厨禾海鲜·精致浙菜(临平店),临平区,餐饮服务;中餐厅;浙江菜|餐饮服务;中餐厅;海鲜酒楼,4.7,120,0.9800261198469788,0.909090909090909,0.923024523160763,0.2279770040962225,70.82
893,三立方咖啡(杭州高德置地店),上城区,餐饮服务;咖啡厅;咖啡厅,4.1,14,1.5140044295823056,0.636363636363636,0.9952316076294278,0.576150830054208,70.8
894,肯德基(杭州万象店),拱墅区,餐饮服务;快餐厅;肯德基,4.4,36,1.2185267309989727,0.7727272727272727,0.9802452316076294,0.3834883212492865,70.78
895,楼凤楼·香港大排档·宵夜饭店(杭州首店),滨江区,餐饮服务;中餐厅;火锅店,4.7,121,0.9783470880404871,0.909090909090909,0.9223433242506812,0.22688221257133606,70.77
896,寿司郎(印力汇德隆杭州奥体印象城店),萧山区,餐饮服务;外国餐厅;日本料理,4.7,121,0.9783470880404871,0.909090909090909,0.9223433242506812,0.22688221257133606,70.77
897,HEYUMMY好时镇,上城区,餐饮服务;外国餐厅;西餐厅(综合风味),4.7,121,0.9783470880404871,0.909090909090909,0.9223433242506812,0.22688221257133606,70.77
898,山海盟海鲜烤肉自助餐厅(萧山银泰店),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.7,121,0.9783470880404871,0.909090909090909,0.9223433242506812,0.22688221257133606,70.77
899,红星路·成都烤鱼(万达步行街店),拱墅区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,80,1.046775110620863,0.8636363636363635,0.9502724795640327,0.271499842145762,70.77
900,新太二·鲜料川菜(杭州大悦城分店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,80,1.046775110620863,0.8636363636363635,0.9502724795640327,0.271499842145762,70.77
901,壹只鸡煲馆(杭州首店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,80,1.046775110620863,0.8636363636363635,0.9502724795640327,0.271499842145762,70.77
902,侯师傅热炒店(杭州湖滨in77店),上城区,餐饮服务;中餐厅;中餐厅,4.6,80,1.046775110620863,0.8636363636363635,0.9502724795640327,0.271499842145762,70.77
903,碧湖小馆(象山国际店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,80,1.046775110620863,0.8636363636363635,0.9502724795640327,0.271499842145762,70.77
904,马丫东北饭儿(浙商财富中心店),西湖区,餐饮服务;中餐厅;东北菜,4.6,80,1.046775110620863,0.8636363636363635,0.9502724795640327,0.271499842145762,70.77
905,马丫东北饭儿(临平店),临平区,餐饮服务;中餐厅;中餐厅,4.6,80,1.046775110620863,0.8636363636363635,0.9502724795640327,0.271499842145762,70.77
906,蘭记牛府贵州黄牛肉火锅(中山中路店),上城区,餐饮服务;中餐厅;火锅店,4.6,80,1.046775110620863,0.8636363636363635,0.9502724795640327,0.271499842145762,70.77
907,一个串说(万泰城店),上城区,餐饮服务;中餐厅;中餐厅,4.6,80,1.046775110620863,0.8636363636363635,0.9502724795640327,0.271499842145762,70.77
908,赶海去·海鲜烧烤小酒馆·团建·露营(萧山店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,80,1.046775110620863,0.8636363636363635,0.9502724795640327,0.271499842145762,70.77
909,戒指龙虾.小龙虾.烧烤(下沙一店),钱塘区,餐饮服务;中餐厅;中餐厅,4.6,80,1.046775110620863,0.8636363636363635,0.9502724795640327,0.271499842145762,70.77
910,戒指龙虾·小龙虾·烧烤(九堡格畈店),上城区,餐饮服务;中餐厅;中餐厅,4.6,80,1.046775110620863,0.8636363636363635,0.9502724795640327,0.271499842145762,70.77
911,朱小喜龙虾馆(金莱店),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.6,80,1.046775110620863,0.8636363636363635,0.9502724795640327,0.271499842145762,70.77
912,皖宴地锅鸡(瑞聚大厦店),临平区,餐饮服务;中餐厅;中餐厅,4.5,53,1.128106792975486,0.8181818181818181,0.9686648501362398,0.3245311404227363,70.77
913,萨莉亚意式餐厅(国大城市广场店),拱墅区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,53,1.128106792975486,0.8181818181818181,0.9686648501362398,0.3245311404227363,70.77
914,兄弟龙虾(广苑小区店),临安区,餐饮服务;中餐厅;中餐厅,4.5,53,1.128106792975486,0.8181818181818181,0.9686648501362398,0.3245311404227363,70.77
915,堂前屋后·开化山里菜(凯旋店),上城区,餐饮服务;中餐厅;中餐厅,4.6,81,1.043860464415957,0.8636363636363635,0.9495912806539509,0.26959938382755994,70.69
916,吴记·寻味江南,上城区,餐饮服务;中餐厅;中餐厅,4.6,81,1.043860464415957,0.8636363636363635,0.9495912806539509,0.26959938382755994,70.69
917,小红砂锅(三根桥店),富阳区,餐饮服务;中餐厅;中餐厅,4.6,81,1.043860464415957,0.8636363636363635,0.9495912806539509,0.26959938382755994,70.69
918,蚂蚁洞烤肉料理(杭州亚奥万象天地店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,81,1.043860464415957,0.8636363636363635,0.9495912806539509,0.26959938382755994,70.69
919,黄龙海鲜大排档(滨江店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,123,0.9750467760092476,0.909090909090909,0.9209809264305178,0.22473028571246917,70.68
920,拉哥烧烤龙虾馆(沈塘桥店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,54,1.1229413158314532,0.8181818181818181,0.967983651226158,0.3211630561628572,70.65
921,粤顺餐厅(EFC LIVE欧美广场店),余杭区,餐饮服务;中餐厅;中餐厅,4.7,124,0.9734247308100584,0.909090909090909,0.920299727520436,0.22367265158654664,70.63
922,木屋烧烤(江干天虹店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,82,1.04099704159588,0.8636363636363635,0.9489100817438693,0.2677323250717543,70.62
923,蚝当家·海鲜龙虾烧烤(文二路店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,82,1.04099704159588,0.8636363636363635,0.9489100817438693,0.2677323250717543,70.62
924,瑔记·台州小馆·小龙虾(杭州首店),余杭区,餐饮服务;中餐厅;中餐厅,4.6,82,1.04099704159588,0.8636363636363635,0.9489100817438693,0.2677323250717543,70.62
925,元气考拉·湖南小炒(滨江宝龙城店),滨江区,餐饮服务;中餐厅;中餐厅,4.4,37,1.2095933420669718,0.7727272727272727,0.9795640326975477,0.37766341760335537,70.59
926,麦当劳(工联大厦店)餐厅,上城区,餐饮服务;快餐厅;麦当劳,4.4,37,1.2095933420669718,0.7727272727272727,0.9795640326975477,0.37766341760335537,70.59
927,麦当劳(华侨饭店店),上城区,餐饮服务;快餐厅;麦当劳,4.4,37,1.2095933420669718,0.7727272727272727,0.9795640326975477,0.37766341760335537,70.59
928,李白图书馆餐厅(秋涛北路店),上城区,餐饮服务;中餐厅;浙江菜,4.7,125,0.9718209340204937,0.909090909090909,0.9196185286103542,0.22262691610609492,70.58
929,京東盛·老北京铜锅涮肉·烤串(钱江世纪城店),萧山区,餐饮服务;中餐厅;火锅店,4.7,125,0.9718209340204937,0.909090909090909,0.9196185286103542,0.22262691610609492,70.58
930,觅香老火锅(杭州首店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,125,0.9718209340204937,0.909090909090909,0.9196185286103542,0.22262691610609492,70.58
931,茉莉奶白(杭州万象城店),上城区,餐饮服务;冷饮店;冷饮店,4.2,19,1.4019944429204032,0.6818181818181819,0.9918256130790191,0.5031161301599223,70.57
932,胖哥俩肉蟹煲(杭州天虹店),上城区,餐饮服务;快餐厅;肯德基,4.6,83,1.038183298664222,0.8636363636363635,0.9482288828337875,0.2658976594609673,70.55
933,匠小灶·江浙菜(西湖·定安路店),上城区,餐饮服务;中餐厅;中餐厅,4.6,83,1.038183298664222,0.8636363636363635,0.9482288828337875,0.2658976594609673,70.55
934,小舅妈社区老火锅(滨江天街店),滨江区,餐饮服务;中餐厅;火锅店,4.6,83,1.038183298664222,0.8636363636363635,0.9482288828337875,0.2658976594609673,70.55
935,柴米夫妻老川菜·小龙虾(华中路店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,83,1.038183298664222,0.8636363636363635,0.9482288828337875,0.2658976594609673,70.55
936,小菜园新徽菜(杭州江干天虹店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55,1.117914742793111,0.8181818181818181,0.9673024523160763,0.31788554257417917,70.54
937,湘先生米小姐(EAC世贸丽晶城店),西湖区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,55,1.117914742793111,0.8181818181818181,0.9673024523160763,0.31788554257417917,70.54
938,湘先生米小姐(临安人民广场店),临安区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,55,1.117914742793111,0.8181818181818181,0.9673024523160763,0.31788554257417917,70.54
939,小菜园新徽菜(杭州上城龙湖店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55,1.117914742793111,0.8181818181818181,0.9673024523160763,0.31788554257417917,70.54
940,小菜园新徽菜(杭州滨江宝龙店),滨江区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55,1.117914742793111,0.8181818181818181,0.9673024523160763,0.31788554257417917,70.54
941,小菜园新徽菜(杭州余杭万达店),余杭区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55,1.117914742793111,0.8181818181818181,0.9673024523160763,0.31788554257417917,70.54
942,小菜园新徽菜(杭州萧山银隆百货店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,55,1.117914742793111,0.8181818181818181,0.9673024523160763,0.31788554257417917,70.54
943,小菜园新徽菜(杭州钱塘永旺店),钱塘区,餐饮服务;中餐厅;中餐厅,4.5,55,1.117914742793111,0.8181818181818181,0.9673024523160763,0.31788554257417917,70.54
944,小菜园新徽菜(杭州滨江开元店),滨江区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55,1.117914742793111,0.8181818181818181,0.9673024523160763,0.31788554257417917,70.54
945,宝中宝食府,上城区,餐饮服务;中餐厅;综合酒楼,4.7,127,0.9686666703111613,0.909090909090909,0.9182561307901907,0.22057021821455874,70.48
946,慢野·自由餐厅·私房菜(馒头山店),上城区,餐饮服务;中餐厅;中餐厅,4.7,127,0.9686666703111613,0.909090909090909,0.9182561307901907,0.22057021821455874,70.48
947,肉肉大米(杭州万象城店),上城区,餐饮服务;外国餐厅;日本料理,4.6,84,1.0354177571961811,0.8636363636363635,0.9475476839237057,0.26409442300694247,70.48
948,狐狸爱上椰子鸡(上城天虹店),上城区,餐饮服务;中餐厅;火锅店,4.6,84,1.0354177571961811,0.8636363636363635,0.9475476839237057,0.26409442300694247,70.48
949,一峤·Singapore浓汤蝦面,萧山区,餐饮服务;中餐厅;中餐厅,4.6,84,1.0354177571961811,0.8636363636363635,0.9475476839237057,0.26409442300694247,70.48
950,牛小花秘制炭火烤牛肉(新塘路景芳店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,84,1.0354177571961811,0.8636363636363635,0.9475476839237057,0.26409442300694247,70.48
951,厨创东北小酒馆(EFC新店),余杭区,餐饮服务;中餐厅;东北菜,4.6,84,1.0354177571961811,0.8636363636363635,0.9475476839237057,0.26409442300694247,70.48
952,红盔甲.小龙虾(杭州首店),萧山区,餐饮服务;中餐厅;中餐厅,4.8,188,0.9157252317232223,0.9545454545454544,0.8767029972752044,0.186050420520868,70.45
953,菲乐餐厅(望江城投店),上城区,餐饮服务;中餐厅;中餐厅,4.7,128,0.9671155198875083,0.909090909090909,0.917574931880109,0.2195588101333817,70.44
954,東喜記·杭帮菜·西湖醋鱼(拱墅店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.7,128,0.9671155198875083,0.909090909090909,0.917574931880109,0.2195588101333817,70.44
955,哥老官重庆美蛙鱼头(杭州大厦购物城·中央商城店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,128,0.9671155198875083,0.909090909090909,0.917574931880109,0.2195588101333817,70.44
956,暮光里烧鸟·摩登居酒屋·CHIRPY BIRD,萧山区,餐饮服务;外国餐厅;日本料理,4.7,128,0.9671155198875083,0.909090909090909,0.917574931880109,0.2195588101333817,70.44
957,小厨师沈家门海鲜(胜利河店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.7,128,0.9671155198875083,0.909090909090909,0.917574931880109,0.2195588101333817,70.44
958,湘先生米小姐(滨江宝龙店),滨江区,餐饮服务;中餐厅;中餐厅,4.5,56,1.1130207612752312,0.8181818181818181,0.9666212534059946,0.3146944836150756,70.42
959,湖南人家私房菜馆(上尚城店),余杭区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,56,1.1130207612752312,0.8181818181818181,0.9666212534059946,0.3146944836150756,70.42
960,东北大院(空港新天地店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,56,1.1130207612752312,0.8181818181818181,0.9666212534059946,0.3146944836150756,70.42
961,厨创东北老家(新天地购物中心店),拱墅区,餐饮服务;中餐厅;东北菜,4.5,56,1.1130207612752312,0.8181818181818181,0.9666212534059946,0.3146944836150756,70.42
962,兰湘子·湘菜小炒(杭州钱塘永旺梦乐城店),钱塘区,餐饮服务;中餐厅;湖南菜(湘菜),4.4,38,1.2010170498013486,0.7727272727272727,0.978882833787466,0.3720713543374598,70.41
963,寄畅興·百年蟹黄面·非遗杭帮菜(西湖庭院景观店),上城区,餐饮服务;中餐厅;中餐厅,4.6,85,1.0326990003381638,0.8636363636363635,0.946866485013624,0.26232169186815407,70.4
964,王翁记石锅翅·乳鸽专门店,上城区,餐饮服务;快餐厅;快餐厅,4.6,85,1.0326990003381638,0.8636363636363635,0.946866485013624,0.26232169186815407,70.4
965,徽姐姐徽菜·臭鳜鱼(潮王路店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,85,1.0326990003381638,0.8636363636363635,0.946866485013624,0.26232169186815407,70.4
966,焰请烤肉铺子(杭州天虹购物中心店),上城区,餐饮服务;中餐厅;中餐厅,4.6,85,1.0326990003381638,0.8636363636363635,0.946866485013624,0.26232169186815407,70.4
967,三两好友深夜食堂小龙虾·烤乳猪·罗氏虾(滨江店),滨江区,餐饮服务;中餐厅;中餐厅,4.6,85,1.0326990003381638,0.8636363636363635,0.946866485013624,0.26232169186815407,70.4
968,山葵村烤肉(滨江星光大道店),滨江区,餐饮服务;外国餐厅;外国餐厅,4.6,85,1.0326990003381638,0.8636363636363635,0.946866485013624,0.26232169186815407,70.4
969,李氏龙虾烧烤烤鱼(缔逸城商业街店),余杭区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,85,1.0326990003381638,0.8636363636363635,0.946866485013624,0.26232169186815407,70.4
970,德悦海鲜·包厢宴会(杭州滨江店),滨江区,餐饮服务;中餐厅;海鲜酒楼|住宿服务;宾馆酒店;宾馆酒店,4.7,129,0.9655812501871658,0.909090909090909,0.9168937329700273,0.21855840891505413,70.39
971,二火锅(杭州店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.7,129,0.9655812501871658,0.909090909090909,0.9168937329700273,0.21855840891505413,70.39
972,七欣天(临平星火南路店),临平区,餐饮服务;中餐厅;火锅店|餐饮服务;中餐厅;海鲜酒楼,4.7,129,0.9655812501871658,0.909090909090909,0.9168937329700273,0.21855840891505413,70.39
973,東盛炭烤自助料理(奥体印象城店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,129,0.9655812501871658,0.909090909090909,0.9168937329700273,0.21855840891505413,70.39
974,東盛炭烤自助料理(临平招商花园城店),临平区,餐饮服务;中餐厅;中餐厅,4.7,129,0.9655812501871658,0.909090909090909,0.9168937329700273,0.21855840891505413,70.39
975,江浙荟(杭州湖滨in77店),上城区,餐饮服务;中餐厅;中餐厅,4.6,86,1.0300256695352283,0.8636363636363635,0.9461852861035422,0.2605785802159772,70.34
976,洞庭3000里·乡野湖南菜(杭州中心店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,86,1.0300256695352283,0.8636363636363635,0.9461852861035422,0.2605785802159772,70.34
977,凯旋烧烤(建国北路),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,86,1.0300256695352283,0.8636363636363635,0.9461852861035422,0.2605785802159772,70.34
978,蛮涮自助小火锅·糖水铺子集合店(滨江银泰店),滨江区,餐饮服务;中餐厅;火锅店,4.5,57,1.108253456165225,0.8181818181818181,0.9659400544959128,0.3115860224109443,70.31
979,蛮涮自助小火锅·糖水铺子集合店(金沙印象城店),钱塘区,餐饮服务;中餐厅;火锅店,4.5,57,1.108253456165225,0.8181818181818181,0.9659400544959128,0.3115860224109443,70.31
980,蛮涮自助小火锅·糖水铺子集合店(杭州滨江天街店),滨江区,餐饮服务;中餐厅;火锅店,4.5,57,1.108253456165225,0.8181818181818181,0.9659400544959128,0.3115860224109443,70.31
981,蛮涮自助小火锅·糖水铺子集合店(滨江宝龙店),滨江区,餐饮服务;中餐厅;火锅店,4.5,57,1.108253456165225,0.8181818181818181,0.9659400544959128,0.3115860224109443,70.31
982,蛮涮自助小火锅·糖水铺子集合店(七堡花园城店),上城区,餐饮服务;中餐厅;火锅店,4.5,57,1.108253456165225,0.8181818181818181,0.9659400544959128,0.3115860224109443,70.31
983,蛮涮自助小火锅·糖水铺子集合店(杭州上城天街店),上城区,餐饮服务;中餐厅;火锅店,4.5,57,1.108253456165225,0.8181818181818181,0.9659400544959128,0.3115860224109443,70.31
984,徽州小馆,桐庐县,餐饮服务;餐饮相关场所;餐饮相关,3.9,9,1.693748479422682,0.5454545454545454,0.9986376021798365,0.6933506720424083,70.31
985,库迪咖啡(高德置地中心店),上城区,餐饮服务;咖啡厅;咖啡厅,3.9,9,1.693748479422682,0.5454545454545454,0.9986376021798365,0.6933506720424083,70.31
986,库迪咖啡(杭州爵优科技大厦店),上城区,餐饮服务;咖啡厅;咖啡厅,3.9,9,1.693748479422682,0.5454545454545454,0.9986376021798365,0.6933506720424083,70.31
987,老弄堂·老底子杭帮味(西溪店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,131,0.9625620851542669,0.909090909090909,0.9155313351498637,0.21658980041254022,70.3
988,粤顺餐馆(赞成中心店),上城区,餐饮服务;中餐厅;广东菜(粤菜),4.7,131,0.9625620851542669,0.909090909090909,0.9155313351498637,0.21658980041254022,70.3
989,酉串·食聚屋炭火烧鸟酒场(杭州本店),拱墅区,餐饮服务;外国餐厅;日本料理,4.7,131,0.9625620851542669,0.909090909090909,0.9155313351498637,0.21658980041254022,70.3
990,汉堡王(庆春广场地铁站),上城区,餐饮服务;快餐厅;快餐厅,4.3,27,1.2904370025517762,0.7272727272727271,0.9863760217983651,0.430376507371729,70.3
991,很久以前羊肉串(杭州来福士店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,87,1.0273964614690458,0.8636363636363635,0.9455040871934605,0.25886423823812404,70.27
992,苏小蟹·蟹黄面(西溪湿地博物馆店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,87,1.0273964614690458,0.8636363636363635,0.9455040871934605,0.25886423823812404,70.27
993,小杨小黄鱼超人龙虾(景芳店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,87,1.0273964614690458,0.8636363636363635,0.9455040871934605,0.25886423823812404,70.27
994,三个蒙古大叔烤羊肉串(五福天虹购物中心B座店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.7,132,0.9610765769005598,0.909090909090909,0.9148501362397821,0.21562119348084346,70.25
995,德悦悦品海鲜姿造(未来科技城宝龙广场店),余杭区,餐饮服务;中餐厅;海鲜酒楼,4.7,132,0.9610765769005598,0.909090909090909,0.9148501362397821,0.21562119348084346,70.25
996,Peet's皮爷咖啡(杭州来福士店),上城区,餐饮服务;咖啡厅;咖啡厅,4.4,39,1.192774134999994,0.7727272727272727,0.9782016348773842,0.3666966656448501,70.23
997,Peet's皮爷咖啡(杭州大厦501店),上城区,餐饮服务;咖啡厅;咖啡厅,4.4,39,1.192774134999994,0.7727272727272727,0.9782016348773842,0.3666966656448501,70.23
998,星平鸡饭·粤菜小炒(来福士店),上城区,餐饮服务;中餐厅;中餐厅,4.5,58,1.1036072781442368,0.8181818181818181,0.965258855585831,0.3085565405983755,70.21
999,举炊·寻湘记·湖南菜(西子丁兰广场店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,58,1.1036072781442368,0.8181818181818181,0.965258855585831,0.3085565405983755,70.21
1000,叭嘴湘·湖南下饭菜(乐创城店),萧山区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,58,1.1036072781442368,0.8181818181818181,0.965258855585831,0.3085565405983755,70.21
1001,吉豚屋(杭州湖滨in77C3区店),上城区,餐饮服务;外国餐厅;日本料理,4.5,58,1.1036072781442368,0.8181818181818181,0.965258855585831,0.3085565405983755,70.21
1002,必胜客(杭州转塘华润店),西湖区,餐饮服务;快餐厅;必胜客,4.5,58,1.1036072781442368,0.8181818181818181,0.965258855585831,0.3085565405983755,70.21
1003,火龙堂·龙虾羊排烧烤精酿(文一路店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,58,1.1036072781442368,0.8181818181818181,0.965258855585831,0.3085565405983755,70.21
1004,知味观味庄(杭州钱江世纪城店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,133,0.9596067229571507,0.909090909090909,0.9141689373297003,0.2146627937448507,70.2
1005,潮三爷.生腌熟醉潮汕菜(朝晖店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,133,0.9596067229571507,0.909090909090909,0.9141689373297003,0.2146627937448507,70.2
1006,18号酒馆(滨江山泽里店),滨江区,餐饮服务;外国餐厅;西餐厅(综合风味),4.7,133,0.9596067229571507,0.909090909090909,0.9141689373297003,0.2146627937448507,70.2
1007,久米半岛(新台州菜),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.7,133,0.9596067229571507,0.909090909090909,0.9141689373297003,0.2146627937448507,70.2
1008,蛙小侠(银隆B座店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,88,1.0248101251905388,0.8636363636363635,0.9448228882833788,0.257177850269017,70.2
1009,大鱼徽州·皖南家宴(文二店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,88,1.0248101251905388,0.8636363636363635,0.9448228882833788,0.257177850269017,70.2
1010,马氏脉舟东北清真菜(文一路店),西湖区,餐饮服务;餐饮相关场所;餐饮相关,4.6,88,1.0248101251905388,0.8636363636363635,0.9448228882833788,0.257177850269017,70.2
